path,coordinates,outputs,text_translated
/work/pi_miyyer_umass_edu/ctpham/cs670-manga/data/input/detection/TsubasaNoKioku/065.json,/work/pi_miyyer_umass_edu/ctpham/cs670-manga/data/input/raw/TsubasaNoKioku/065.png,"[1298, 618, 17, 19]",．．．,,"<text>１３１</text><translation>131</translation><text>ピイッ</text><translation>Pee!</translation><text>！！</text><translation>!!</translation><text>！</text><translation>!</translation><text>．．．</text><translation>...</translation><text>ピクッ</text><translation>Pik!</translation><text>ん</text><translation>Nn</translation><text>！！！</text><translation>!!!</translation><text>．．．</text><translation>...</translation><text>．．．？？？</text><translation>...???</translation><text>、</text><translation>,</translation><text>じゃん</text><translation>Isn't it?</translation><text>いやーーッ</text><translation>No way!</translation><text>．．．</text><translation>...</translation><text>くっ</text><translation>Ku</translation><text>．．．</text><translation>...</translation>",．．．
/work/pi_miyyer_umass_edu/ctpham/cs670-manga/data/input/detection/TsubasaNoKioku/065.json,/work/pi_miyyer_umass_edu/ctpham/cs670-manga/data/input/raw/TsubasaNoKioku/065.png,"[1145, 556, 54, 91]",．．．？？？,,"<text>１３１</text><translation>131</translation><text>ピイッ</text><translation>Pee!</translation><text>！！</text><translation>!!</translation><text>！</text><translation>!</translation><text>．．．</text><translation>...</translation><text>ピクッ</text><translation>Pik!</translation><text>ん</text><translation>Nn</translation><text>！！！</text><translation>!!!</translation><text>．．．</text><translation>...</translation><text>．．．？？？</text><translation>...???</translation><text>、</text><translation>,</translation><text>じゃん</text><translation>Isn't it?</translation><text>いやーーッ</text><translation>No way!</translation><text>．．．</text><translation>...</translation><text>くっ</text><translation>Ku</translation><text>．．．</text><translation>...</translation>",．．．？？？
/work/pi_miyyer_umass_edu/ctpham/cs670-manga/data/input/detection/TsubasaNoKioku/065.json,/work/pi_miyyer_umass_edu/ctpham/cs670-manga/data/input/raw/TsubasaNoKioku/065.png,"[280, 540, 26, 35]",、,,"<text>１３１</text><translation>131</translation><text>ピイッ</text><translation>Pee!</translation><text>！！</text><translation>!!</translation><text>！</text><translation>!</translation><text>．．．</text><translation>...</translation><text>ピクッ</text><translation>Pik!</translation><text>ん</text><translation>Nn</translation><text>！！！</text><translation>!!!</translation><text>．．．</text><translation>...</translation><text>．．．？？？</text><translation>...???</translation><text>、</text><translation>,</translation><text>じゃん</text><translation>Isn't it?</translation><text>いやーーッ</text><translation>No way!</translation><text>．．．</text><translation>...</translation><text>くっ</text><translation>Ku</translation><text>．．．</text><translation>...</translation>",、
/work/pi_miyyer_umass_edu/ctpham/cs670-manga/data/input/detection/TsubasaNoKioku/065.json,/work/pi_miyyer_umass_edu/ctpham/cs670-manga/data/input/raw/TsubasaNoKioku/065.png,"[977, 376, 31, 47]",じゃん,,"<text>１３１</text><translation>131</translation><text>ピイッ</text><translation>Pee!</translation><text>！！</text><translation>!!</translation><text>！</text><translation>!</translation><text>．．．</text><translation>...</translation><text>ピクッ</text><translation>Pik!</translation><text>ん</text><translation>Nn</translation><text>！！！</text><translation>!!!</translation><text>．．．</text><translation>...</translation><text>．．．？？？</text><translation>...???</translation><text>、</text><translation>,</translation><text>じゃん</text><translation>Isn't it?</translation><text>いやーーッ</text><translation>No way!</translation><text>．．．</text><translation>...</translation><text>くっ</text><translation>Ku</translation><text>．．．</text><translation>...</translation>",じゃん
/work/pi_miyyer_umass_edu/ctpham/cs670-manga/data/input/detection/TsubasaNoKioku/065.json,/work/pi_miyyer_umass_edu/ctpham/cs670-manga/data/input/raw/TsubasaNoKioku/065.png,"[335, 288, 130, 404]",いやーーッ,,"<text>１３１</text><translation>131</translation><text>ピイッ</text><translation>Pee!</translation><text>！！</text><translation>!!</translation><text>！</text><translation>!</translation><text>．．．</text><translation>...</translation><text>ピクッ</text><translation>Pik!</translation><text>ん</text><translation>Nn</translation><text>！！！</text><translation>!!!</translation><text>．．．</text><translation>...</translation><text>．．．？？？</text><translation>...???</translation><text>、</text><translation>,</translation><text>じゃん</text><translation>Isn't it?</translation><text>いやーーッ</text><translation>No way!</translation><text>．．．</text><translation>...</translation><text>くっ</text><translation>Ku</translation><text>．．．</text><translation>...</translation>",いやーーッ
/work/pi_miyyer_umass_edu/ctpham/cs670-manga/data/input/detection/TsubasaNoKioku/065.json,/work/pi_miyyer_umass_edu/ctpham/cs670-manga/data/input/raw/TsubasaNoKioku/065.png,"[318, 126, 73, 103]",．．．,,"<text>１３１</text><translation>131</translation><text>ピイッ</text><translation>Pee!</translation><text>！！</text><translation>!!</translation><text>！</text><translation>!</translation><text>．．．</text><translation>...</translation><text>ピクッ</text><translation>Pik!</translation><text>ん</text><translation>Nn</translation><text>！！！</text><translation>!!!</translation><text>．．．</text><translation>...</translation><text>．．．？？？</text><translation>...???</translation><text>、</text><translation>,</translation><text>じゃん</text><translation>Isn't it?</translation><text>いやーーッ</text><translation>No way!</translation><text>．．．</text><translation>...</translation><text>くっ</text><translation>Ku</translation><text>．．．</text><translation>...</translation>",．．．
/work/pi_miyyer_umass_edu/ctpham/cs670-manga/data/input/detection/TsubasaNoKioku/065.json,/work/pi_miyyer_umass_edu/ctpham/cs670-manga/data/input/raw/TsubasaNoKioku/065.png,"[249, 92, 115, 78]",くっ,,"<text>１３１</text><translation>131</translation><text>ピイッ</text><translation>Pee!</translation><text>！！</text><translation>!!</translation><text>！</text><translation>!</translation><text>．．．</text><translation>...</translation><text>ピクッ</text><translation>Pik!</translation><text>ん</text><translation>Nn</translation><text>！！！</text><translation>!!!</translation><text>．．．</text><translation>...</translation><text>．．．？？？</text><translation>...???</translation><text>、</text><translation>,</translation><text>じゃん</text><translation>Isn't it?</translation><text>いやーーッ</text><translation>No way!</translation><text>．．．</text><translation>...</translation><text>くっ</text><translation>Ku</translation><text>．．．</text><translation>...</translation>",くっ
/work/pi_miyyer_umass_edu/ctpham/cs670-manga/data/input/detection/TsubasaNoKioku/065.json,/work/pi_miyyer_umass_edu/ctpham/cs670-manga/data/input/raw/TsubasaNoKioku/065.png,"[190, 81, 31, 19]",．．．,,"<text>１３１</text><translation>131</translation><text>ピイッ</text><translation>Pee!</translation><text>！！</text><translation>!!</translation><text>！</text><translation>!</translation><text>．．．</text><translation>...</translation><text>ピクッ</text><translation>Pik!</translation><text>ん</text><translation>Nn</translation><text>！！！</text><translation>!!!</translation><text>．．．</text><translation>...</translation><text>．．．？？？</text><translation>...???</translation><text>、</text><translation>,</translation><text>じゃん</text><translation>Isn't it?</translation><text>いやーーッ</text><translation>No way!</translation><text>．．．</text><translation>...</translation><text>くっ</text><translation>Ku</translation><text>．．．</text><translation>...</translation>",．．．
/work/pi_miyyer_umass_edu/ctpham/cs670-manga/data/input/detection/TsubasaNoKioku/066.json,/work/pi_miyyer_umass_edu/ctpham/cs670-manga/data/input/raw/TsubasaNoKioku/066.png,"[1188, 1109, 50, 30]",１３２,,"<text>１３２</text><translation>132</translation><text>１３３</text><translation>133</translation><text>．．．</text><translation>...</translation><text>ビィ</text><translation>Bee</translation><text>ほい</text><translation>Here</translation><text>！！</text><translation>!!</translation><text>ククッ</text><translation>Cuckoo</translation><text>フ．．．おてんぱじゃなあ</text><translation>Huh... You're in a hurry, aren't you?</translation><text>ん！</text><translation>Hmm!</translation><text>？</text><translation>?</translation><text>これユキ！聞いているのか</text><translation>This is Yuki! Are you listening?</translation><text>？</text><translation>?</translation><text>・</text><translation>.</translation><text>親と別れてからいったいなにを食っていたんだ</text><translation>What have you been eating since you left your parents?</translation><text>ピイッ</text><translation>Pee!</translation><text>ほーいユキよお</text><translation>Hey Yuki!</translation><text>ユキよおまえそれでよく半年近く野で生きてこれたもんじゃ</text><translation>Yuki, it's amazing that you've managed to survive in the wild for almost half a year with that.</translation><text>はり</text><translation>Harri</translation><text>はいっはいはい</text><translation>Yes, yes, yes</translation><text>！？</text><translation>!?!</translation><text>ユキ</text><translation>Yuki</translation>",１３２
/work/pi_miyyer_umass_edu/ctpham/cs670-manga/data/input/detection/TsubasaNoKioku/066.json,/work/pi_miyyer_umass_edu/ctpham/cs670-manga/data/input/raw/TsubasaNoKioku/066.png,"[416, 1108, 50, 30]",１３３,,"<text>１３２</text><translation>132</translation><text>１３３</text><translation>133</translation><text>．．．</text><translation>...</translation><text>ビィ</text><translation>Bee</translation><text>ほい</text><translation>Here</translation><text>！！</text><translation>!!</translation><text>ククッ</text><translation>Cuckoo</translation><text>フ．．．おてんぱじゃなあ</text><translation>Huh... You're in a hurry, aren't you?</translation><text>ん！</text><translation>Hmm!</translation><text>？</text><translation>?</translation><text>これユキ！聞いているのか</text><translation>This is Yuki! Are you listening?</translation><text>？</text><translation>?</translation><text>・</text><translation>.</translation><text>親と別れてからいったいなにを食っていたんだ</text><translation>What have you been eating since you left your parents?</translation><text>ピイッ</text><translation>Pee!</translation><text>ほーいユキよお</text><translation>Hey Yuki!</translation><text>ユキよおまえそれでよく半年近く野で生きてこれたもんじゃ</text><translation>Yuki, it's amazing that you've managed to survive in the wild for almost half a year with that.</translation><text>はり</text><translation>Harri</translation><text>はいっはいはい</text><translation>Yes, yes, yes</translation><text>！？</text><translation>!?!</translation><text>ユキ</text><translation>Yuki</translation>",１３３
/work/pi_miyyer_umass_edu/ctpham/cs670-manga/data/input/detection/TsubasaNoKioku/066.json,/work/pi_miyyer_umass_edu/ctpham/cs670-manga/data/input/raw/TsubasaNoKioku/066.png,"[330, 1010, 21, 22]",．．．,,"<text>１３２</text><translation>132</translation><text>１３３</text><translation>133</translation><text>．．．</text><translation>...</translation><text>ビィ</text><translation>Bee</translation><text>ほい</text><translation>Here</translation><text>！！</text><translation>!!</translation><text>ククッ</text><translation>Cuckoo</translation><text>フ．．．おてんぱじゃなあ</text><translation>Huh... You're in a hurry, aren't you?</translation><text>ん！</text><translation>Hmm!</translation><text>？</text><translation>?</translation><text>これユキ！聞いているのか</text><translation>This is Yuki! Are you listening?</translation><text>？</text><translation>?</translation><text>・</text><translation>.</translation><text>親と別れてからいったいなにを食っていたんだ</text><translation>What have you been eating since you left your parents?</translation><text>ピイッ</text><translation>Pee!</translation><text>ほーいユキよお</text><translation>Hey Yuki!</translation><text>ユキよおまえそれでよく半年近く野で生きてこれたもんじゃ</text><translation>Yuki, it's amazing that you've managed to survive in the wild for almost half a year with that.</translation><text>はり</text><translation>Harri</translation><text>はいっはいはい</text><translation>Yes, yes, yes</translation><text>！？</text><translation>!?!</translation><text>ユキ</text><translation>Yuki</translation>",．．．
/work/pi_miyyer_umass_edu/ctpham/cs670-manga/data/input/detection/TsubasaNoKioku/066.json,/work/pi_miyyer_umass_edu/ctpham/cs670-manga/data/input/raw/TsubasaNoKioku/066.png,"[285, 954, 28, 43]",ビィ,,"<text>１３２</text><translation>132</translation><text>１３３</text><translation>133</translation><text>．．．</text><translation>...</translation><text>ビィ</text><translation>Bee</translation><text>ほい</text><translation>Here</translation><text>！！</text><translation>!!</translation><text>ククッ</text><translation>Cuckoo</translation><text>フ．．．おてんぱじゃなあ</text><translation>Huh... You're in a hurry, aren't you?</translation><text>ん！</text><translation>Hmm!</translation><text>？</text><translation>?</translation><text>これユキ！聞いているのか</text><translation>This is Yuki! Are you listening?</translation><text>？</text><translation>?</translation><text>・</text><translation>.</translation><text>親と別れてからいったいなにを食っていたんだ</text><translation>What have you been eating since you left your parents?</translation><text>ピイッ</text><translation>Pee!</translation><text>ほーいユキよお</text><translation>Hey Yuki!</translation><text>ユキよおまえそれでよく半年近く野で生きてこれたもんじゃ</text><translation>Yuki, it's amazing that you've managed to survive in the wild for almost half a year with that.</translation><text>はり</text><translation>Harri</translation><text>はいっはいはい</text><translation>Yes, yes, yes</translation><text>！？</text><translation>!?!</translation><text>ユキ</text><translation>Yuki</translation>",ビィ
/work/pi_miyyer_umass_edu/ctpham/cs670-manga/data/input/detection/TsubasaNoKioku/066.json,/work/pi_miyyer_umass_edu/ctpham/cs670-manga/data/input/raw/TsubasaNoKioku/066.png,"[929, 882, 28, 44]",ほい,,"<text>１３２</text><translation>132</translation><text>１３３</text><translation>133</translation><text>．．．</text><translation>...</translation><text>ビィ</text><translation>Bee</translation><text>ほい</text><translation>Here</translation><text>！！</text><translation>!!</translation><text>ククッ</text><translation>Cuckoo</translation><text>フ．．．おてんぱじゃなあ</text><translation>Huh... You're in a hurry, aren't you?</translation><text>ん！</text><translation>Hmm!</translation><text>？</text><translation>?</translation><text>これユキ！聞いているのか</text><translation>This is Yuki! Are you listening?</translation><text>？</text><translation>?</translation><text>・</text><translation>.</translation><text>親と別れてからいったいなにを食っていたんだ</text><translation>What have you been eating since you left your parents?</translation><text>ピイッ</text><translation>Pee!</translation><text>ほーいユキよお</text><translation>Hey Yuki!</translation><text>ユキよおまえそれでよく半年近く野で生きてこれたもんじゃ</text><translation>Yuki, it's amazing that you've managed to survive in the wild for almost half a year with that.</translation><text>はり</text><translation>Harri</translation><text>はいっはいはい</text><translation>Yes, yes, yes</translation><text>！？</text><translation>!?!</translation><text>ユキ</text><translation>Yuki</translation>",ほい
/work/pi_miyyer_umass_edu/ctpham/cs670-manga/data/input/detection/TsubasaNoKioku/066.json,/work/pi_miyyer_umass_edu/ctpham/cs670-manga/data/input/raw/TsubasaNoKioku/066.png,"[1207, 830, 73, 72]",！！,,"<text>１３２</text><translation>132</translation><text>１３３</text><translation>133</translation><text>．．．</text><translation>...</translation><text>ビィ</text><translation>Bee</translation><text>ほい</text><translation>Here</translation><text>！！</text><translation>!!</translation><text>ククッ</text><translation>Cuckoo</translation><text>フ．．．おてんぱじゃなあ</text><translation>Huh... You're in a hurry, aren't you?</translation><text>ん！</text><translation>Hmm!</translation><text>？</text><translation>?</translation><text>これユキ！聞いているのか</text><translation>This is Yuki! Are you listening?</translation><text>？</text><translation>?</translation><text>・</text><translation>.</translation><text>親と別れてからいったいなにを食っていたんだ</text><translation>What have you been eating since you left your parents?</translation><text>ピイッ</text><translation>Pee!</translation><text>ほーいユキよお</text><translation>Hey Yuki!</translation><text>ユキよおまえそれでよく半年近く野で生きてこれたもんじゃ</text><translation>Yuki, it's amazing that you've managed to survive in the wild for almost half a year with that.</translation><text>はり</text><translation>Harri</translation><text>はいっはいはい</text><translation>Yes, yes, yes</translation><text>！？</text><translation>!?!</translation><text>ユキ</text><translation>Yuki</translation>",！！
/work/pi_miyyer_umass_edu/ctpham/cs670-manga/data/input/detection/TsubasaNoKioku/066.json,/work/pi_miyyer_umass_edu/ctpham/cs670-manga/data/input/raw/TsubasaNoKioku/066.png,"[695, 765, 29, 59]",ククッ,,"<text>１３２</text><translation>132</translation><text>１３３</text><translation>133</translation><text>．．．</text><translation>...</translation><text>ビィ</text><translation>Bee</translation><text>ほい</text><translation>Here</translation><text>！！</text><translation>!!</translation><text>ククッ</text><translation>Cuckoo</translation><text>フ．．．おてんぱじゃなあ</text><translation>Huh... You're in a hurry, aren't you?</translation><text>ん！</text><translation>Hmm!</translation><text>？</text><translation>?</translation><text>これユキ！聞いているのか</text><translation>This is Yuki! Are you listening?</translation><text>？</text><translation>?</translation><text>・</text><translation>.</translation><text>親と別れてからいったいなにを食っていたんだ</text><translation>What have you been eating since you left your parents?</translation><text>ピイッ</text><translation>Pee!</translation><text>ほーいユキよお</text><translation>Hey Yuki!</translation><text>ユキよおまえそれでよく半年近く野で生きてこれたもんじゃ</text><translation>Yuki, it's amazing that you've managed to survive in the wild for almost half a year with that.</translation><text>はり</text><translation>Harri</translation><text>はいっはいはい</text><translation>Yes, yes, yes</translation><text>！？</text><translation>!?!</translation><text>ユキ</text><translation>Yuki</translation>",ククッ
/work/pi_miyyer_umass_edu/ctpham/cs670-manga/data/input/detection/TsubasaNoKioku/066.json,/work/pi_miyyer_umass_edu/ctpham/cs670-manga/data/input/raw/TsubasaNoKioku/066.png,"[190, 763, 74, 79]",フ．．．おてんぱじゃなあ,,"<text>１３２</text><translation>132</translation><text>１３３</text><translation>133</translation><text>．．．</text><translation>...</translation><text>ビィ</text><translation>Bee</translation><text>ほい</text><translation>Here</translation><text>！！</text><translation>!!</translation><text>ククッ</text><translation>Cuckoo</translation><text>フ．．．おてんぱじゃなあ</text><translation>Huh... You're in a hurry, aren't you?</translation><text>ん！</text><translation>Hmm!</translation><text>？</text><translation>?</translation><text>これユキ！聞いているのか</text><translation>This is Yuki! Are you listening?</translation><text>？</text><translation>?</translation><text>・</text><translation>.</translation><text>親と別れてからいったいなにを食っていたんだ</text><translation>What have you been eating since you left your parents?</translation><text>ピイッ</text><translation>Pee!</translation><text>ほーいユキよお</text><translation>Hey Yuki!</translation><text>ユキよおまえそれでよく半年近く野で生きてこれたもんじゃ</text><translation>Yuki, it's amazing that you've managed to survive in the wild for almost half a year with that.</translation><text>はり</text><translation>Harri</translation><text>はいっはいはい</text><translation>Yes, yes, yes</translation><text>！？</text><translation>!?!</translation><text>ユキ</text><translation>Yuki</translation>",フ．．．おてんぱじゃなあ
