path,outputs
/work/pi_miyyer_umass_edu/ctpham/cs670-manga/data/input/detection/TsubasaNoKioku/065.json,/work/pi_miyyer_umass_edu/ctpham/cs670-manga/data/input/raw/TsubasaNoKioku/065.jpg,"[412, 1106, 50, 30]",１３１,,"<item_0><text>131</text><translation>131</translation></item_0><item_1><text>ピイッ</text><translation>Piit</translation></item_1><item_2><text>！！</text><translation>!!</translation></item_2><item_3><text>！</text><translation>!</translation></item_3><item_4><text>．．．</text><translation>...</translation></item_4><item_5><text>ピクッ</text><translation>Pikku</translation></item_5><item_6><text>ん</text><translation>nn</translation></item_6><item_7><text>！！！</text><translation>!!!</translation></item_7><item_8><text>．．．</text><translation>...</translation></item_8><item_9><text>．．．？？？</text><translation>...</translation></item_9><item_10><text>、</text><translation>,</translation></item_10><item_11><text>じゃん</text><translation>Jan</translation></item_11><item_12><text>いやーーッ</text><translation>Yaa...</translation></item_12><item_13><text>．．．</text><translation>...</translation></item_13><item_14><text>くっ</text><translation>Ku...</translation></item_14><item_15><text>．．．</text><translation>...</translation></item_15>",１３１
/work/pi_miyyer_umass_edu/ctpham/cs670-manga/data/input/detection/TsubasaNoKioku/065.json,/work/pi_miyyer_umass_edu/ctpham/cs670-manga/data/input/raw/TsubasaNoKioku/065.jpg,"[941, 1037, 33, 73]",ピイッ,,"<item_0><text>131</text><translation>131</translation></item_0><item_1><text>ピイッ</text><translation>Piit</translation></item_1><item_2><text>！！</text><translation>!!</translation></item_2><item_3><text>！</text><translation>!</translation></item_3><item_4><text>．．．</text><translation>...</translation></item_4><item_5><text>ピクッ</text><translation>Pikku</translation></item_5><item_6><text>ん</text><translation>nn</translation></item_6><item_7><text>！！！</text><translation>!!!</translation></item_7><item_8><text>．．．</text><translation>...</translation></item_8><item_9><text>．．．？？？</text><translation>...</translation></item_9><item_10><text>、</text><translation>,</translation></item_10><item_11><text>じゃん</text><translation>Jan</translation></item_11><item_12><text>いやーーッ</text><translation>Yaa...</translation></item_12><item_13><text>．．．</text><translation>...</translation></item_13><item_14><text>くっ</text><translation>Ku...</translation></item_14><item_15><text>．．．</text><translation>...</translation></item_15>",ピイッ
/work/pi_miyyer_umass_edu/ctpham/cs670-manga/data/input/detection/TsubasaNoKioku/065.json,/work/pi_miyyer_umass_edu/ctpham/cs670-manga/data/input/raw/TsubasaNoKioku/065.jpg,"[1408, 1008, 75, 156]",！！,,"<item_0><text>131</text><translation>131</translation></item_0><item_1><text>ピイッ</text><translation>Piit</translation></item_1><item_2><text>！！</text><translation>!!</translation></item_2><item_3><text>！</text><translation>!</translation></item_3><item_4><text>．．．</text><translation>...</translation></item_4><item_5><text>ピクッ</text><translation>Pikku</translation></item_5><item_6><text>ん</text><translation>nn</translation></item_6><item_7><text>！！！</text><translation>!!!</translation></item_7><item_8><text>．．．</text><translation>...</translation></item_8><item_9><text>．．．？？？</text><translation>...</translation></item_9><item_10><text>、</text><translation>,</translation></item_10><item_11><text>じゃん</text><translation>Jan</translation></item_11><item_12><text>いやーーッ</text><translation>Yaa...</translation></item_12><item_13><text>．．．</text><translation>...</translation></item_13><item_14><text>くっ</text><translation>Ku...</translation></item_14><item_15><text>．．．</text><translation>...</translation></item_15>",！！
/work/pi_miyyer_umass_edu/ctpham/cs670-manga/data/input/detection/TsubasaNoKioku/065.json,/work/pi_miyyer_umass_edu/ctpham/cs670-manga/data/input/raw/TsubasaNoKioku/065.jpg,"[385, 950, 38, 33]",！,,"<item_0><text>131</text><translation>131</translation></item_0><item_1><text>ピイッ</text><translation>Piit</translation></item_1><item_2><text>！！</text><translation>!!</translation></item_2><item_3><text>！</text><translation>!</translation></item_3><item_4><text>．．．</text><translation>...</translation></item_4><item_5><text>ピクッ</text><translation>Pikku</translation></item_5><item_6><text>ん</text><translation>nn</translation></item_6><item_7><text>！！！</text><translation>!!!</translation></item_7><item_8><text>．．．</text><translation>...</translation></item_8><item_9><text>．．．？？？</text><translation>...</translation></item_9><item_10><text>、</text><translation>,</translation></item_10><item_11><text>じゃん</text><translation>Jan</translation></item_11><item_12><text>いやーーッ</text><translation>Yaa...</translation></item_12><item_13><text>．．．</text><translation>...</translation></item_13><item_14><text>くっ</text><translation>Ku...</translation></item_14><item_15><text>．．．</text><translation>...</translation></item_15>",！
/work/pi_miyyer_umass_edu/ctpham/cs670-manga/data/input/detection/TsubasaNoKioku/065.json,/work/pi_miyyer_umass_edu/ctpham/cs670-manga/data/input/raw/TsubasaNoKioku/065.jpg,"[1424, 768, 137, 228]",．．．,,"<item_0><text>131</text><translation>131</translation></item_0><item_1><text>ピイッ</text><translation>Piit</translation></item_1><item_2><text>！！</text><translation>!!</translation></item_2><item_3><text>！</text><translation>!</translation></item_3><item_4><text>．．．</text><translation>...</translation></item_4><item_5><text>ピクッ</text><translation>Pikku</translation></item_5><item_6><text>ん</text><translation>nn</translation></item_6><item_7><text>！！！</text><translation>!!!</translation></item_7><item_8><text>．．．</text><translation>...</translation></item_8><item_9><text>．．．？？？</text><translation>...</translation></item_9><item_10><text>、</text><translation>,</translation></item_10><item_11><text>じゃん</text><translation>Jan</translation></item_11><item_12><text>いやーーッ</text><translation>Yaa...</translation></item_12><item_13><text>．．．</text><translation>...</translation></item_13><item_14><text>くっ</text><translation>Ku...</translation></item_14><item_15><text>．．．</text><translation>...</translation></item_15>",．．．
/work/pi_miyyer_umass_edu/ctpham/cs670-manga/data/input/detection/TsubasaNoKioku/065.json,/work/pi_miyyer_umass_edu/ctpham/cs670-manga/data/input/raw/TsubasaNoKioku/065.jpg,"[932, 707, 43, 87]",ピクッ,,"<item_0><text>131</text><translation>131</translation></item_0><item_1><text>ピイッ</text><translation>Piit</translation></item_1><item_2><text>！！</text><translation>!!</translation></item_2><item_3><text>！</text><translation>!</translation></item_3><item_4><text>．．．</text><translation>...</translation></item_4><item_5><text>ピクッ</text><translation>Pikku</translation></item_5><item_6><text>ん</text><translation>nn</translation></item_6><item_7><text>！！！</text><translation>!!!</translation></item_7><item_8><text>．．．</text><translation>...</translation></item_8><item_9><text>．．．？？？</text><translation>...</translation></item_9><item_10><text>、</text><translation>,</translation></item_10><item_11><text>じゃん</text><translation>Jan</translation></item_11><item_12><text>いやーーッ</text><translation>Yaa...</translation></item_12><item_13><text>．．．</text><translation>...</translation></item_13><item_14><text>くっ</text><translation>Ku...</translation></item_14><item_15><text>．．．</text><translation>...</translation></item_15>",ピクッ
/work/pi_miyyer_umass_edu/ctpham/cs670-manga/data/input/detection/TsubasaNoKioku/065.json,/work/pi_miyyer_umass_edu/ctpham/cs670-manga/data/input/raw/TsubasaNoKioku/065.jpg,"[731, 690, 30, 23]",ん,,"<item_0><text>131</text><translation>131</translation></item_0><item_1><text>ピイッ</text><translation>Piit</translation></item_1><item_2><text>！！</text><translation>!!</translation></item_2><item_3><text>！</text><translation>!</translation></item_3><item_4><text>．．．</text><translation>...</translation></item_4><item_5><text>ピクッ</text><translation>Pikku</translation></item_5><item_6><text>ん</text><translation>nn</translation></item_6><item_7><text>！！！</text><translation>!!!</translation></item_7><item_8><text>．．．</text><translation>...</translation></item_8><item_9><text>．．．？？？</text><translation>...</translation></item_9><item_10><text>、</text><translation>,</translation></item_10><item_11><text>じゃん</text><translation>Jan</translation></item_11><item_12><text>いやーーッ</text><translation>Yaa...</translation></item_12><item_13><text>．．．</text><translation>...</translation></item_13><item_14><text>くっ</text><translation>Ku...</translation></item_14><item_15><text>．．．</text><translation>...</translation></item_15>",ん
/work/pi_miyyer_umass_edu/ctpham/cs670-manga/data/input/detection/TsubasaNoKioku/065.json,/work/pi_miyyer_umass_edu/ctpham/cs670-manga/data/input/raw/TsubasaNoKioku/065.jpg,"[578, 687, 50, 53]",！！！,,"<item_0><text>131</text><translation>131</translation></item_0><item_1><text>ピイッ</text><translation>Piit</translation></item_1><item_2><text>！！</text><translation>!!</translation></item_2><item_3><text>！</text><translation>!</translation></item_3><item_4><text>．．．</text><translation>...</translation></item_4><item_5><text>ピクッ</text><translation>Pikku</translation></item_5><item_6><text>ん</text><translation>nn</translation></item_6><item_7><text>！！！</text><translation>!!!</translation></item_7><item_8><text>．．．</text><translation>...</translation></item_8><item_9><text>．．．？？？</text><translation>...</translation></item_9><item_10><text>、</text><translation>,</translation></item_10><item_11><text>じゃん</text><translation>Jan</translation></item_11><item_12><text>いやーーッ</text><translation>Yaa...</translation></item_12><item_13><text>．．．</text><translation>...</translation></item_13><item_14><text>くっ</text><translation>Ku...</translation></item_14><item_15><text>．．．</text><translation>...</translation></item_15>",！！！
/work/pi_miyyer_umass_edu/ctpham/cs670-manga/data/input/detection/TsubasaNoKioku/065.json,/work/pi_miyyer_umass_edu/ctpham/cs670-manga/data/input/raw/TsubasaNoKioku/065.jpg,"[1298, 618, 17, 19]",．．．,,"<item_0><text>131</text><translation>131</translation></item_0><item_1><text>ピイッ</text><translation>Piit</translation></item_1><item_2><text>！！</text><translation>!!</translation></item_2><item_3><text>！</text><translation>!</translation></item_3><item_4><text>．．．</text><translation>...</translation></item_4><item_5><text>ピクッ</text><translation>Pikku</translation></item_5><item_6><text>ん</text><translation>nn</translation></item_6><item_7><text>！！！</text><translation>!!!</translation></item_7><item_8><text>．．．</text><translation>...</translation></item_8><item_9><text>．．．？？？</text><translation>...</translation></item_9><item_10><text>、</text><translation>,</translation></item_10><item_11><text>じゃん</text><translation>Jan</translation></item_11><item_12><text>いやーーッ</text><translation>Yaa...</translation></item_12><item_13><text>．．．</text><translation>...</translation></item_13><item_14><text>くっ</text><translation>Ku...</translation></item_14><item_15><text>．．．</text><translation>...</translation></item_15>",．．．
/work/pi_miyyer_umass_edu/ctpham/cs670-manga/data/input/detection/TsubasaNoKioku/065.json,/work/pi_miyyer_umass_edu/ctpham/cs670-manga/data/input/raw/TsubasaNoKioku/065.jpg,"[1145, 556, 54, 91]",．．．？？？,,"<item_0><text>131</text><translation>131</translation></item_0><item_1><text>ピイッ</text><translation>Piit</translation></item_1><item_2><text>！！</text><translation>!!</translation></item_2><item_3><text>！</text><translation>!</translation></item_3><item_4><text>．．．</text><translation>...</translation></item_4><item_5><text>ピクッ</text><translation>Pikku</translation></item_5><item_6><text>ん</text><translation>nn</translation></item_6><item_7><text>！！！</text><translation>!!!</translation></item_7><item_8><text>．．．</text><translation>...</translation></item_8><item_9><text>．．．？？？</text><translation>...</translation></item_9><item_10><text>、</text><translation>,</translation></item_10><item_11><text>じゃん</text><translation>Jan</translation></item_11><item_12><text>いやーーッ</text><translation>Yaa...</translation></item_12><item_13><text>．．．</text><translation>...</translation></item_13><item_14><text>くっ</text><translation>Ku...</translation></item_14><item_15><text>．．．</text><translation>...</translation></item_15>",．．．？？？
/work/pi_miyyer_umass_edu/ctpham/cs670-manga/data/input/detection/TsubasaNoKioku/065.json,/work/pi_miyyer_umass_edu/ctpham/cs670-manga/data/input/raw/TsubasaNoKioku/065.jpg,"[280, 540, 26, 35]",、,,"<item_0><text>131</text><translation>131</translation></item_0><item_1><text>ピイッ</text><translation>Piit</translation></item_1><item_2><text>！！</text><translation>!!</translation></item_2><item_3><text>！</text><translation>!</translation></item_3><item_4><text>．．．</text><translation>...</translation></item_4><item_5><text>ピクッ</text><translation>Pikku</translation></item_5><item_6><text>ん</text><translation>nn</translation></item_6><item_7><text>！！！</text><translation>!!!</translation></item_7><item_8><text>．．．</text><translation>...</translation></item_8><item_9><text>．．．？？？</text><translation>...</translation></item_9><item_10><text>、</text><translation>,</translation></item_10><item_11><text>じゃん</text><translation>Jan</translation></item_11><item_12><text>いやーーッ</text><translation>Yaa...</translation></item_12><item_13><text>．．．</text><translation>...</translation></item_13><item_14><text>くっ</text><translation>Ku...</translation></item_14><item_15><text>．．．</text><translation>...</translation></item_15>",、
/work/pi_miyyer_umass_edu/ctpham/cs670-manga/data/input/detection/TsubasaNoKioku/065.json,/work/pi_miyyer_umass_edu/ctpham/cs670-manga/data/input/raw/TsubasaNoKioku/065.jpg,"[977, 376, 31, 47]",じゃん,,"<item_0><text>131</text><translation>131</translation></item_0><item_1><text>ピイッ</text><translation>Piit</translation></item_1><item_2><text>！！</text><translation>!!</translation></item_2><item_3><text>！</text><translation>!</translation></item_3><item_4><text>．．．</text><translation>...</translation></item_4><item_5><text>ピクッ</text><translation>Pikku</translation></item_5><item_6><text>ん</text><translation>nn</translation></item_6><item_7><text>！！！</text><translation>!!!</translation></item_7><item_8><text>．．．</text><translation>...</translation></item_8><item_9><text>．．．？？？</text><translation>...</translation></item_9><item_10><text>、</text><translation>,</translation></item_10><item_11><text>じゃん</text><translation>Jan</translation></item_11><item_12><text>いやーーッ</text><translation>Yaa...</translation></item_12><item_13><text>．．．</text><translation>...</translation></item_13><item_14><text>くっ</text><translation>Ku...</translation></item_14><item_15><text>．．．</text><translation>...</translation></item_15>",じゃん
/work/pi_miyyer_umass_edu/ctpham/cs670-manga/data/input/detection/TsubasaNoKioku/065.json,/work/pi_miyyer_umass_edu/ctpham/cs670-manga/data/input/raw/TsubasaNoKioku/065.jpg,"[335, 288, 130, 404]",いやーーッ,,"<item_0><text>131</text><translation>131</translation></item_0><item_1><text>ピイッ</text><translation>Piit</translation></item_1><item_2><text>！！</text><translation>!!</translation></item_2><item_3><text>！</text><translation>!</translation></item_3><item_4><text>．．．</text><translation>...</translation></item_4><item_5><text>ピクッ</text><translation>Pikku</translation></item_5><item_6><text>ん</text><translation>nn</translation></item_6><item_7><text>！！！</text><translation>!!!</translation></item_7><item_8><text>．．．</text><translation>...</translation></item_8><item_9><text>．．．？？？</text><translation>...</translation></item_9><item_10><text>、</text><translation>,</translation></item_10><item_11><text>じゃん</text><translation>Jan</translation></item_11><item_12><text>いやーーッ</text><translation>Yaa...</translation></item_12><item_13><text>．．．</text><translation>...</translation></item_13><item_14><text>くっ</text><translation>Ku...</translation></item_14><item_15><text>．．．</text><translation>...</translation></item_15>",いやーーッ
/work/pi_miyyer_umass_edu/ctpham/cs670-manga/data/input/detection/TsubasaNoKioku/065.json,/work/pi_miyyer_umass_edu/ctpham/cs670-manga/data/input/raw/TsubasaNoKioku/065.jpg,"[318, 126, 73, 103]",．．．,,"<item_0><text>131</text><translation>131</translation></item_0><item_1><text>ピイッ</text><translation>Piit</translation></item_1><item_2><text>！！</text><translation>!!</translation></item_2><item_3><text>！</text><translation>!</translation></item_3><item_4><text>．．．</text><translation>...</translation></item_4><item_5><text>ピクッ</text><translation>Pikku</translation></item_5><item_6><text>ん</text><translation>nn</translation></item_6><item_7><text>！！！</text><translation>!!!</translation></item_7><item_8><text>．．．</text><translation>...</translation></item_8><item_9><text>．．．？？？</text><translation>...</translation></item_9><item_10><text>、</text><translation>,</translation></item_10><item_11><text>じゃん</text><translation>Jan</translation></item_11><item_12><text>いやーーッ</text><translation>Yaa...</translation></item_12><item_13><text>．．．</text><translation>...</translation></item_13><item_14><text>くっ</text><translation>Ku...</translation></item_14><item_15><text>．．．</text><translation>...</translation></item_15>",．．．
/work/pi_miyyer_umass_edu/ctpham/cs670-manga/data/input/detection/TsubasaNoKioku/065.json,/work/pi_miyyer_umass_edu/ctpham/cs670-manga/data/input/raw/TsubasaNoKioku/065.jpg,"[249, 92, 115, 78]",くっ,,"<item_0><text>131</text><translation>131</translation></item_0><item_1><text>ピイッ</text><translation>Piit</translation></item_1><item_2><text>！！</text><translation>!!</translation></item_2><item_3><text>！</text><translation>!</translation></item_3><item_4><text>．．．</text><translation>...</translation></item_4><item_5><text>ピクッ</text><translation>Pikku</translation></item_5><item_6><text>ん</text><translation>nn</translation></item_6><item_7><text>！！！</text><translation>!!!</translation></item_7><item_8><text>．．．</text><translation>...</translation></item_8><item_9><text>．．．？？？</text><translation>...</translation></item_9><item_10><text>、</text><translation>,</translation></item_10><item_11><text>じゃん</text><translation>Jan</translation></item_11><item_12><text>いやーーッ</text><translation>Yaa...</translation></item_12><item_13><text>．．．</text><translation>...</translation></item_13><item_14><text>くっ</text><translation>Ku...</translation></item_14><item_15><text>．．．</text><translation>...</translation></item_15>",くっ
/work/pi_miyyer_umass_edu/ctpham/cs670-manga/data/input/detection/TsubasaNoKioku/065.json,/work/pi_miyyer_umass_edu/ctpham/cs670-manga/data/input/raw/TsubasaNoKioku/065.jpg,"[190, 81, 31, 19]",．．．,,"<item_0><text>131</text><translation>131</translation></item_0><item_1><text>ピイッ</text><translation>Piit</translation></item_1><item_2><text>！！</text><translation>!!</translation></item_2><item_3><text>！</text><translation>!</translation></item_3><item_4><text>．．．</text><translation>...</translation></item_4><item_5><text>ピクッ</text><translation>Pikku</translation></item_5><item_6><text>ん</text><translation>nn</translation></item_6><item_7><text>！！！</text><translation>!!!</translation></item_7><item_8><text>．．．</text><translation>...</translation></item_8><item_9><text>．．．？？？</text><translation>...</translation></item_9><item_10><text>、</text><translation>,</translation></item_10><item_11><text>じゃん</text><translation>Jan</translation></item_11><item_12><text>いやーーッ</text><translation>Yaa...</translation></item_12><item_13><text>．．．</text><translation>...</translation></item_13><item_14><text>くっ</text><translation>Ku...</translation></item_14><item_15><text>．．．</text><translation>...</translation></item_15>",．．．
/work/pi_miyyer_umass_edu/ctpham/cs670-manga/data/input/detection/TsubasaNoKioku/066.json,/work/pi_miyyer_umass_edu/ctpham/cs670-manga/data/input/raw/TsubasaNoKioku/066.jpg,"[1188, 1109, 50, 30]",１３２,,<item_0><text>132</text></item_0><item_1><text>133</text></item_1><item_2><text>．．．</text></item_2><item_3><text>ビィ</text></item_3><item_4><text>ほい</text></item_4><item_5><text>！！</text></item_5><item_6><text>ククッ</text></item_6><item_7><text>フ．．．おてんぱじゃなあ</text></item_7><item_8><text>ん！</text></item_8><item_9><text>？</text></item_9><item_10><text>これユキ！聞いているのか</text></item_10><item_11><text>？</text></item_11><item_12><text>・</text></item_12><item_13><text>親と別れてからいったいなにを食っていたんだ</text></item_13><item_14><text>ピイッ</text></item_14><item_15><text>ほーいユキよお</text></item_15><item_16><text>ユキよおまえそれでよく半年近く野で生きてこれたもんじゃ</text></item_16><item_17><text>はり</text></item_17><item_18><text>はいっはいはい</text></item_18><item_19><text>！？</text></item_19><item_20><text>ユキ</text></item_20>,１３２
/work/pi_miyyer_umass_edu/ctpham/cs670-manga/data/input/detection/TsubasaNoKioku/066.json,/work/pi_miyyer_umass_edu/ctpham/cs670-manga/data/input/raw/TsubasaNoKioku/066.jpg,"[416, 1108, 50, 30]",１３３,,<item_0><text>132</text></item_0><item_1><text>133</text></item_1><item_2><text>．．．</text></item_2><item_3><text>ビィ</text></item_3><item_4><text>ほい</text></item_4><item_5><text>！！</text></item_5><item_6><text>ククッ</text></item_6><item_7><text>フ．．．おてんぱじゃなあ</text></item_7><item_8><text>ん！</text></item_8><item_9><text>？</text></item_9><item_10><text>これユキ！聞いているのか</text></item_10><item_11><text>？</text></item_11><item_12><text>・</text></item_12><item_13><text>親と別れてからいったいなにを食っていたんだ</text></item_13><item_14><text>ピイッ</text></item_14><item_15><text>ほーいユキよお</text></item_15><item_16><text>ユキよおまえそれでよく半年近く野で生きてこれたもんじゃ</text></item_16><item_17><text>はり</text></item_17><item_18><text>はいっはいはい</text></item_18><item_19><text>！？</text></item_19><item_20><text>ユキ</text></item_20>,１３３
