image_path,outputs
balloon_dream,images/balloon_dream/ja/001.jpg,日本初の有人宇宙飛行は失敗しました!!,Japan's first manned space flight has failed!,4,images/balloon_dream/ja/001.jpg_4,"Someday, surely","<text>いつか必ず</text><translation>Someday, surely</translation><text>失敗です!!</text><translation>It's a failure!!</translation><text>有人ロケット「あさがお」が爆発!</text><translation>The manned rocket ""Asagao"" exploded!</translation><text>地に落ちるのだから</text><translation>Because it fell to the ground</translation><text>日本初の有人宇宙飛行は失敗しました!!</text><translation>The first manned space flight in Japan failed!!</translation>",日本初の有人宇宙飛行は失敗しました!!
balloon_dream,images/balloon_dream/ja/002.jpg,バルーンドリーム,balloon dream,0,images/balloon_dream/ja/002.jpg_0,Balloon Dream,<text>バルーンドリーム</text><translation>Balloon Dream</translation><text>朽鷹みつき</text><translation>Mitsuki Kugatana</translation>,バルーンドリーム
balloon_dream,images/balloon_dream/ja/002.jpg,朽鷹みつき,mitsuki kuchitaka,1,images/balloon_dream/ja/002.jpg_1,Balloon Dream,<text>バルーンドリーム</text><translation>Balloon Dream</translation><text>朽鷹みつき</text><translation>Mitsuki Kugatana</translation>,朽鷹みつき
balloon_dream,images/balloon_dream/ja/003.jpg,十年後ーー夏,"10 years later 
summer",0,images/balloon_dream/ja/003.jpg_0,Ten years later - Summer,"<text>十年後ーー夏</text><translation>Ten years later - Summer</translation><text>相川仁</text><translation>Aikawa Jin</translation><text>お前には一流の大学を目指す学力がある</text><translation>You have the academic ability to aim for a top university.</translation><text>なのになぜ三流大の推薦なんかを狙う?</text><translation>So why are you aiming for a recommendation from a third-rate university?</translation><text>実に夢がない</text><translation>It's really lacking in ambition.</translation><text>夢...?くだらない</text><translation>Dreams...? Ridiculous.</translation><text>楽で安全な道があるならそちらを選ぶべきでしょう</text><translation>If there is an easy and safe path, you should choose that one.</translation><text>俺間違ってます?</text><translation>Am I wrong?</translation><text>いいぞぉ相川...</text><translation>Good job, Aikawa...</translation><text>お前のようなかわいくない生徒には</text><translation>For students like you who aren't cute,</translation><text>色々とモノを頼みやすい</text><translation>It's easier to ask for things.</translation><text>?</text><translation>?</translation>",十年後ーー夏
balloon_dream,images/balloon_dream/ja/003.jpg,相川仁,"Jin Aikawa,",1,images/balloon_dream/ja/003.jpg_1,Ten years later - Summer,"<text>十年後ーー夏</text><translation>Ten years later - Summer</translation><text>相川仁</text><translation>Aikawa Jin</translation><text>お前には一流の大学を目指す学力がある</text><translation>You have the academic ability to aim for a top university.</translation><text>なのになぜ三流大の推薦なんかを狙う?</text><translation>So why are you aiming for a recommendation from a third-rate university?</translation><text>実に夢がない</text><translation>It's really lacking in ambition.</translation><text>夢...?くだらない</text><translation>Dreams...? Ridiculous.</translation><text>楽で安全な道があるならそちらを選ぶべきでしょう</text><translation>If there is an easy and safe path, you should choose that one.</translation><text>俺間違ってます?</text><translation>Am I wrong?</translation><text>いいぞぉ相川...</text><translation>Good job, Aikawa...</translation><text>お前のようなかわいくない生徒には</text><translation>For students like you who aren't cute,</translation><text>色々とモノを頼みやすい</text><translation>It's easier to ask for things.</translation><text>?</text><translation>?</translation>",相川仁
balloon_dream,images/balloon_dream/ja/003.jpg,お前には一流の大学を目指す学力がある,"
you have the academic ability to enter those top universities.",2,images/balloon_dream/ja/003.jpg_2,Ten years later - Summer,"<text>十年後ーー夏</text><translation>Ten years later - Summer</translation><text>相川仁</text><translation>Aikawa Jin</translation><text>お前には一流の大学を目指す学力がある</text><translation>You have the academic ability to aim for a top university.</translation><text>なのになぜ三流大の推薦なんかを狙う?</text><translation>So why are you aiming for a recommendation from a third-rate university?</translation><text>実に夢がない</text><translation>It's really lacking in ambition.</translation><text>夢...?くだらない</text><translation>Dreams...? Ridiculous.</translation><text>楽で安全な道があるならそちらを選ぶべきでしょう</text><translation>If there is an easy and safe path, you should choose that one.</translation><text>俺間違ってます?</text><translation>Am I wrong?</translation><text>いいぞぉ相川...</text><translation>Good job, Aikawa...</translation><text>お前のようなかわいくない生徒には</text><translation>For students like you who aren't cute,</translation><text>色々とモノを頼みやすい</text><translation>It's easier to ask for things.</translation><text>?</text><translation>?</translation>",お前には一流の大学を目指す学力がある
balloon_dream,images/balloon_dream/ja/003.jpg,なのになぜ三流大の推薦なんかを狙う?,why get recommendation letters for a third tiered college?,3,images/balloon_dream/ja/003.jpg_3,Ten years later - Summer,"<text>十年後ーー夏</text><translation>Ten years later - Summer</translation><text>相川仁</text><translation>Aikawa Jin</translation><text>お前には一流の大学を目指す学力がある</text><translation>You have the academic ability to aim for a top university.</translation><text>なのになぜ三流大の推薦なんかを狙う?</text><translation>So why are you aiming for a recommendation from a third-rate university?</translation><text>実に夢がない</text><translation>It's really lacking in ambition.</translation><text>夢...?くだらない</text><translation>Dreams...? Ridiculous.</translation><text>楽で安全な道があるならそちらを選ぶべきでしょう</text><translation>If there is an easy and safe path, you should choose that one.</translation><text>俺間違ってます?</text><translation>Am I wrong?</translation><text>いいぞぉ相川...</text><translation>Good job, Aikawa...</translation><text>お前のようなかわいくない生徒には</text><translation>For students like you who aren't cute,</translation><text>色々とモノを頼みやすい</text><translation>It's easier to ask for things.</translation><text>?</text><translation>?</translation>",なのになぜ三流大の推薦なんかを狙う?
balloon_dream,images/balloon_dream/ja/003.jpg,実に夢がない,don't you have aspirations?,4,images/balloon_dream/ja/003.jpg_4,Ten years later - Summer,"<text>十年後ーー夏</text><translation>Ten years later - Summer</translation><text>相川仁</text><translation>Aikawa Jin</translation><text>お前には一流の大学を目指す学力がある</text><translation>You have the academic ability to aim for a top university.</translation><text>なのになぜ三流大の推薦なんかを狙う?</text><translation>So why are you aiming for a recommendation from a third-rate university?</translation><text>実に夢がない</text><translation>It's really lacking in ambition.</translation><text>夢...?くだらない</text><translation>Dreams...? Ridiculous.</translation><text>楽で安全な道があるならそちらを選ぶべきでしょう</text><translation>If there is an easy and safe path, you should choose that one.</translation><text>俺間違ってます?</text><translation>Am I wrong?</translation><text>いいぞぉ相川...</text><translation>Good job, Aikawa...</translation><text>お前のようなかわいくない生徒には</text><translation>For students like you who aren't cute,</translation><text>色々とモノを頼みやすい</text><translation>It's easier to ask for things.</translation><text>?</text><translation>?</translation>",実に夢がない
balloon_dream,images/balloon_dream/ja/003.jpg,夢...?くだらない,aspirations? nonsense.,5,images/balloon_dream/ja/003.jpg_5,Ten years later - Summer,"<text>十年後ーー夏</text><translation>Ten years later - Summer</translation><text>相川仁</text><translation>Aikawa Jin</translation><text>お前には一流の大学を目指す学力がある</text><translation>You have the academic ability to aim for a top university.</translation><text>なのになぜ三流大の推薦なんかを狙う?</text><translation>So why are you aiming for a recommendation from a third-rate university?</translation><text>実に夢がない</text><translation>It's really lacking in ambition.</translation><text>夢...?くだらない</text><translation>Dreams...? Ridiculous.</translation><text>楽で安全な道があるならそちらを選ぶべきでしょう</text><translation>If there is an easy and safe path, you should choose that one.</translation><text>俺間違ってます?</text><translation>Am I wrong?</translation><text>いいぞぉ相川...</text><translation>Good job, Aikawa...</translation><text>お前のようなかわいくない生徒には</text><translation>For students like you who aren't cute,</translation><text>色々とモノを頼みやすい</text><translation>It's easier to ask for things.</translation><text>?</text><translation>?</translation>",夢...?くだらない
balloon_dream,images/balloon_dream/ja/003.jpg,楽で安全な道があるならそちらを選ぶべきでしょう,It's better to choose an easier and safer path,6,images/balloon_dream/ja/003.jpg_6,Ten years later - Summer,"<text>十年後ーー夏</text><translation>Ten years later - Summer</translation><text>相川仁</text><translation>Aikawa Jin</translation><text>お前には一流の大学を目指す学力がある</text><translation>You have the academic ability to aim for a top university.</translation><text>なのになぜ三流大の推薦なんかを狙う?</text><translation>So why are you aiming for a recommendation from a third-rate university?</translation><text>実に夢がない</text><translation>It's really lacking in ambition.</translation><text>夢...?くだらない</text><translation>Dreams...? Ridiculous.</translation><text>楽で安全な道があるならそちらを選ぶべきでしょう</text><translation>If there is an easy and safe path, you should choose that one.</translation><text>俺間違ってます?</text><translation>Am I wrong?</translation><text>いいぞぉ相川...</text><translation>Good job, Aikawa...</translation><text>お前のようなかわいくない生徒には</text><translation>For students like you who aren't cute,</translation><text>色々とモノを頼みやすい</text><translation>It's easier to ask for things.</translation><text>?</text><translation>?</translation>",楽で安全な道があるならそちらを選ぶべきでしょう
balloon_dream,images/balloon_dream/ja/003.jpg,俺間違ってます?,am i wrong?,7,images/balloon_dream/ja/003.jpg_7,Ten years later - Summer,"<text>十年後ーー夏</text><translation>Ten years later - Summer</translation><text>相川仁</text><translation>Aikawa Jin</translation><text>お前には一流の大学を目指す学力がある</text><translation>You have the academic ability to aim for a top university.</translation><text>なのになぜ三流大の推薦なんかを狙う?</text><translation>So why are you aiming for a recommendation from a third-rate university?</translation><text>実に夢がない</text><translation>It's really lacking in ambition.</translation><text>夢...?くだらない</text><translation>Dreams...? Ridiculous.</translation><text>楽で安全な道があるならそちらを選ぶべきでしょう</text><translation>If there is an easy and safe path, you should choose that one.</translation><text>俺間違ってます?</text><translation>Am I wrong?</translation><text>いいぞぉ相川...</text><translation>Good job, Aikawa...</translation><text>お前のようなかわいくない生徒には</text><translation>For students like you who aren't cute,</translation><text>色々とモノを頼みやすい</text><translation>It's easier to ask for things.</translation><text>?</text><translation>?</translation>",俺間違ってます?
balloon_dream,images/balloon_dream/ja/003.jpg,いいぞぉ相川...,"great, Aikawa.",8,images/balloon_dream/ja/003.jpg_8,Ten years later - Summer,"<text>十年後ーー夏</text><translation>Ten years later - Summer</translation><text>相川仁</text><translation>Aikawa Jin</translation><text>お前には一流の大学を目指す学力がある</text><translation>You have the academic ability to aim for a top university.</translation><text>なのになぜ三流大の推薦なんかを狙う?</text><translation>So why are you aiming for a recommendation from a third-rate university?</translation><text>実に夢がない</text><translation>It's really lacking in ambition.</translation><text>夢...?くだらない</text><translation>Dreams...? Ridiculous.</translation><text>楽で安全な道があるならそちらを選ぶべきでしょう</text><translation>If there is an easy and safe path, you should choose that one.</translation><text>俺間違ってます?</text><translation>Am I wrong?</translation><text>いいぞぉ相川...</text><translation>Good job, Aikawa...</translation><text>お前のようなかわいくない生徒には</text><translation>For students like you who aren't cute,</translation><text>色々とモノを頼みやすい</text><translation>It's easier to ask for things.</translation><text>?</text><translation>?</translation>",いいぞぉ相川...
balloon_dream,images/balloon_dream/ja/003.jpg,お前のようなかわいくない生徒には,saucy students like you,9,images/balloon_dream/ja/003.jpg_9,Ten years later - Summer,"<text>十年後ーー夏</text><translation>Ten years later - Summer</translation><text>相川仁</text><translation>Aikawa Jin</translation><text>お前には一流の大学を目指す学力がある</text><translation>You have the academic ability to aim for a top university.</translation><text>なのになぜ三流大の推薦なんかを狙う?</text><translation>So why are you aiming for a recommendation from a third-rate university?</translation><text>実に夢がない</text><translation>It's really lacking in ambition.</translation><text>夢...?くだらない</text><translation>Dreams...? Ridiculous.</translation><text>楽で安全な道があるならそちらを選ぶべきでしょう</text><translation>If there is an easy and safe path, you should choose that one.</translation><text>俺間違ってます?</text><translation>Am I wrong?</translation><text>いいぞぉ相川...</text><translation>Good job, Aikawa...</translation><text>お前のようなかわいくない生徒には</text><translation>For students like you who aren't cute,</translation><text>色々とモノを頼みやすい</text><translation>It's easier to ask for things.</translation><text>?</text><translation>?</translation>",お前のようなかわいくない生徒には
balloon_dream,images/balloon_dream/ja/003.jpg,色々とモノを頼みやすい,are more easy to ask a favor of.,10,images/balloon_dream/ja/003.jpg_10,Ten years later - Summer,"<text>十年後ーー夏</text><translation>Ten years later - Summer</translation><text>相川仁</text><translation>Aikawa Jin</translation><text>お前には一流の大学を目指す学力がある</text><translation>You have the academic ability to aim for a top university.</translation><text>なのになぜ三流大の推薦なんかを狙う?</text><translation>So why are you aiming for a recommendation from a third-rate university?</translation><text>実に夢がない</text><translation>It's really lacking in ambition.</translation><text>夢...?くだらない</text><translation>Dreams...? Ridiculous.</translation><text>楽で安全な道があるならそちらを選ぶべきでしょう</text><translation>If there is an easy and safe path, you should choose that one.</translation><text>俺間違ってます?</text><translation>Am I wrong?</translation><text>いいぞぉ相川...</text><translation>Good job, Aikawa...</translation><text>お前のようなかわいくない生徒には</text><translation>For students like you who aren't cute,</translation><text>色々とモノを頼みやすい</text><translation>It's easier to ask for things.</translation><text>?</text><translation>?</translation>",色々とモノを頼みやすい
balloon_dream,images/balloon_dream/ja/003.jpg,?,?,11,images/balloon_dream/ja/003.jpg_11,Ten years later - Summer,"<text>十年後ーー夏</text><translation>Ten years later - Summer</translation><text>相川仁</text><translation>Aikawa Jin</translation><text>お前には一流の大学を目指す学力がある</text><translation>You have the academic ability to aim for a top university.</translation><text>なのになぜ三流大の推薦なんかを狙う?</text><translation>So why are you aiming for a recommendation from a third-rate university?</translation><text>実に夢がない</text><translation>It's really lacking in ambition.</translation><text>夢...?くだらない</text><translation>Dreams...? Ridiculous.</translation><text>楽で安全な道があるならそちらを選ぶべきでしょう</text><translation>If there is an easy and safe path, you should choose that one.</translation><text>俺間違ってます?</text><translation>Am I wrong?</translation><text>いいぞぉ相川...</text><translation>Good job, Aikawa...</translation><text>お前のようなかわいくない生徒には</text><translation>For students like you who aren't cute,</translation><text>色々とモノを頼みやすい</text><translation>It's easier to ask for things.</translation><text>?</text><translation>?</translation>",?
balloon_dream,images/balloon_dream/ja/004.jpg,お前には夏休みの間,"During this summer vacation,",0,images/balloon_dream/ja/004.jpg_0,"During summer break, I want you to","<text>お前には夏休みの間</text><translation>During summer break, I want you to</translation><text>我が天文部の手伝いをしてもらう</text><translation>help out with my astronomy club.</translation><text>?</text><translation>?</translation><text>ちょっ</text><translation>Huh?</translation><text>なんで関係ない部活の手伝いなんかーー</text><translation>Why do I have to help out with some unrelated club activity...</translation><text>まあ聞け</text><translation>Just listen, okay?</translation><text>お前が石橋を叩いて渡るのが好きなのはわかるが</text><translation>I know you like to play it safe,</translation><text>世の中虎穴に入らずんば虎子を得ずだ</text><translation>but you won't get the tiger's cub without entering the tiger's den.</translation><text>先生はそれをお前に教えたい</text><translation>The teacher wants to teach you that.</translation><text>だから先生が温泉に行ってる間天文部を頼む</text><translation>So while the teacher is at the hot spring, I'm counting on you to take care of the astronomy club.</translation><text>旅行してぇだけだろ!!</text><translation>You just want to go on a trip, right?!</translation>",お前には夏休みの間
balloon_dream,images/balloon_dream/ja/004.jpg,我が天文部の手伝いをしてもらう,you are going to help us with the astronomy club.,1,images/balloon_dream/ja/004.jpg_1,"During summer break, I want you to","<text>お前には夏休みの間</text><translation>During summer break, I want you to</translation><text>我が天文部の手伝いをしてもらう</text><translation>help out with my astronomy club.</translation><text>?</text><translation>?</translation><text>ちょっ</text><translation>Huh?</translation><text>なんで関係ない部活の手伝いなんかーー</text><translation>Why do I have to help out with some unrelated club activity...</translation><text>まあ聞け</text><translation>Just listen, okay?</translation><text>お前が石橋を叩いて渡るのが好きなのはわかるが</text><translation>I know you like to play it safe,</translation><text>世の中虎穴に入らずんば虎子を得ずだ</text><translation>but you won't get the tiger's cub without entering the tiger's den.</translation><text>先生はそれをお前に教えたい</text><translation>The teacher wants to teach you that.</translation><text>だから先生が温泉に行ってる間天文部を頼む</text><translation>So while the teacher is at the hot spring, I'm counting on you to take care of the astronomy club.</translation><text>旅行してぇだけだろ!!</text><translation>You just want to go on a trip, right?!</translation>",我が天文部の手伝いをしてもらう
balloon_dream,images/balloon_dream/ja/004.jpg,?,!?,2,images/balloon_dream/ja/004.jpg_2,"During summer break, I want you to","<text>お前には夏休みの間</text><translation>During summer break, I want you to</translation><text>我が天文部の手伝いをしてもらう</text><translation>help out with my astronomy club.</translation><text>?</text><translation>?</translation><text>ちょっ</text><translation>Huh?</translation><text>なんで関係ない部活の手伝いなんかーー</text><translation>Why do I have to help out with some unrelated club activity...</translation><text>まあ聞け</text><translation>Just listen, okay?</translation><text>お前が石橋を叩いて渡るのが好きなのはわかるが</text><translation>I know you like to play it safe,</translation><text>世の中虎穴に入らずんば虎子を得ずだ</text><translation>but you won't get the tiger's cub without entering the tiger's den.</translation><text>先生はそれをお前に教えたい</text><translation>The teacher wants to teach you that.</translation><text>だから先生が温泉に行ってる間天文部を頼む</text><translation>So while the teacher is at the hot spring, I'm counting on you to take care of the astronomy club.</translation><text>旅行してぇだけだろ!!</text><translation>You just want to go on a trip, right?!</translation>",?
balloon_dream,images/balloon_dream/ja/004.jpg,ちょっ,"hey, wait!",3,images/balloon_dream/ja/004.jpg_3,"During summer break, I want you to","<text>お前には夏休みの間</text><translation>During summer break, I want you to</translation><text>我が天文部の手伝いをしてもらう</text><translation>help out with my astronomy club.</translation><text>?</text><translation>?</translation><text>ちょっ</text><translation>Huh?</translation><text>なんで関係ない部活の手伝いなんかーー</text><translation>Why do I have to help out with some unrelated club activity...</translation><text>まあ聞け</text><translation>Just listen, okay?</translation><text>お前が石橋を叩いて渡るのが好きなのはわかるが</text><translation>I know you like to play it safe,</translation><text>世の中虎穴に入らずんば虎子を得ずだ</text><translation>but you won't get the tiger's cub without entering the tiger's den.</translation><text>先生はそれをお前に教えたい</text><translation>The teacher wants to teach you that.</translation><text>だから先生が温泉に行ってる間天文部を頼む</text><translation>So while the teacher is at the hot spring, I'm counting on you to take care of the astronomy club.</translation><text>旅行してぇだけだろ!!</text><translation>You just want to go on a trip, right?!</translation>",ちょっ
balloon_dream,images/balloon_dream/ja/004.jpg,なんで関係ない部活の手伝いなんかーー,why should I help a club that i have no connections to--,4,images/balloon_dream/ja/004.jpg_4,"During summer break, I want you to","<text>お前には夏休みの間</text><translation>During summer break, I want you to</translation><text>我が天文部の手伝いをしてもらう</text><translation>help out with my astronomy club.</translation><text>?</text><translation>?</translation><text>ちょっ</text><translation>Huh?</translation><text>なんで関係ない部活の手伝いなんかーー</text><translation>Why do I have to help out with some unrelated club activity...</translation><text>まあ聞け</text><translation>Just listen, okay?</translation><text>お前が石橋を叩いて渡るのが好きなのはわかるが</text><translation>I know you like to play it safe,</translation><text>世の中虎穴に入らずんば虎子を得ずだ</text><translation>but you won't get the tiger's cub without entering the tiger's den.</translation><text>先生はそれをお前に教えたい</text><translation>The teacher wants to teach you that.</translation><text>だから先生が温泉に行ってる間天文部を頼む</text><translation>So while the teacher is at the hot spring, I'm counting on you to take care of the astronomy club.</translation><text>旅行してぇだけだろ!!</text><translation>You just want to go on a trip, right?!</translation>",なんで関係ない部活の手伝いなんかーー
balloon_dream,images/balloon_dream/ja/004.jpg,まあ聞け,listen.,5,images/balloon_dream/ja/004.jpg_5,"During summer break, I want you to","<text>お前には夏休みの間</text><translation>During summer break, I want you to</translation><text>我が天文部の手伝いをしてもらう</text><translation>help out with my astronomy club.</translation><text>?</text><translation>?</translation><text>ちょっ</text><translation>Huh?</translation><text>なんで関係ない部活の手伝いなんかーー</text><translation>Why do I have to help out with some unrelated club activity...</translation><text>まあ聞け</text><translation>Just listen, okay?</translation><text>お前が石橋を叩いて渡るのが好きなのはわかるが</text><translation>I know you like to play it safe,</translation><text>世の中虎穴に入らずんば虎子を得ずだ</text><translation>but you won't get the tiger's cub without entering the tiger's den.</translation><text>先生はそれをお前に教えたい</text><translation>The teacher wants to teach you that.</translation><text>だから先生が温泉に行ってる間天文部を頼む</text><translation>So while the teacher is at the hot spring, I'm counting on you to take care of the astronomy club.</translation><text>旅行してぇだけだろ!!</text><translation>You just want to go on a trip, right?!</translation>",まあ聞け
balloon_dream,images/balloon_dream/ja/004.jpg,お前が石橋を叩いて渡るのが好きなのはわかるが,"I understand that you prefer being excessively cautious,",6,images/balloon_dream/ja/004.jpg_6,"During summer break, I want you to","<text>お前には夏休みの間</text><translation>During summer break, I want you to</translation><text>我が天文部の手伝いをしてもらう</text><translation>help out with my astronomy club.</translation><text>?</text><translation>?</translation><text>ちょっ</text><translation>Huh?</translation><text>なんで関係ない部活の手伝いなんかーー</text><translation>Why do I have to help out with some unrelated club activity...</translation><text>まあ聞け</text><translation>Just listen, okay?</translation><text>お前が石橋を叩いて渡るのが好きなのはわかるが</text><translation>I know you like to play it safe,</translation><text>世の中虎穴に入らずんば虎子を得ずだ</text><translation>but you won't get the tiger's cub without entering the tiger's den.</translation><text>先生はそれをお前に教えたい</text><translation>The teacher wants to teach you that.</translation><text>だから先生が温泉に行ってる間天文部を頼む</text><translation>So while the teacher is at the hot spring, I'm counting on you to take care of the astronomy club.</translation><text>旅行してぇだけだろ!!</text><translation>You just want to go on a trip, right?!</translation>",お前が石橋を叩いて渡るのが好きなのはわかるが
balloon_dream,images/balloon_dream/ja/004.jpg,世の中虎穴に入らずんば虎子を得ずだ,"but like the saying goes, ""nothing ventured, nothing gained.""",7,images/balloon_dream/ja/004.jpg_7,"During summer break, I want you to","<text>お前には夏休みの間</text><translation>During summer break, I want you to</translation><text>我が天文部の手伝いをしてもらう</text><translation>help out with my astronomy club.</translation><text>?</text><translation>?</translation><text>ちょっ</text><translation>Huh?</translation><text>なんで関係ない部活の手伝いなんかーー</text><translation>Why do I have to help out with some unrelated club activity...</translation><text>まあ聞け</text><translation>Just listen, okay?</translation><text>お前が石橋を叩いて渡るのが好きなのはわかるが</text><translation>I know you like to play it safe,</translation><text>世の中虎穴に入らずんば虎子を得ずだ</text><translation>but you won't get the tiger's cub without entering the tiger's den.</translation><text>先生はそれをお前に教えたい</text><translation>The teacher wants to teach you that.</translation><text>だから先生が温泉に行ってる間天文部を頼む</text><translation>So while the teacher is at the hot spring, I'm counting on you to take care of the astronomy club.</translation><text>旅行してぇだけだろ!!</text><translation>You just want to go on a trip, right?!</translation>",世の中虎穴に入らずんば虎子を得ずだ
balloon_dream,images/balloon_dream/ja/004.jpg,先生はそれをお前に教えたい,I want you to learn from this experience,8,images/balloon_dream/ja/004.jpg_8,"During summer break, I want you to","<text>お前には夏休みの間</text><translation>During summer break, I want you to</translation><text>我が天文部の手伝いをしてもらう</text><translation>help out with my astronomy club.</translation><text>?</text><translation>?</translation><text>ちょっ</text><translation>Huh?</translation><text>なんで関係ない部活の手伝いなんかーー</text><translation>Why do I have to help out with some unrelated club activity...</translation><text>まあ聞け</text><translation>Just listen, okay?</translation><text>お前が石橋を叩いて渡るのが好きなのはわかるが</text><translation>I know you like to play it safe,</translation><text>世の中虎穴に入らずんば虎子を得ずだ</text><translation>but you won't get the tiger's cub without entering the tiger's den.</translation><text>先生はそれをお前に教えたい</text><translation>The teacher wants to teach you that.</translation><text>だから先生が温泉に行ってる間天文部を頼む</text><translation>So while the teacher is at the hot spring, I'm counting on you to take care of the astronomy club.</translation><text>旅行してぇだけだろ!!</text><translation>You just want to go on a trip, right?!</translation>",先生はそれをお前に教えたい
