text_ja,translated,image_path,book_title,text_en,book_index,image_book_concat
十年後ーー夏,Ten years later—Summer,images/balloon_dream/ja/003.jpg,balloon_dream,"10 years later 
summer",0,images/balloon_dream/ja/003.jpg_0
相川仁,Koseki Toshiro,images/balloon_dream/ja/003.jpg,balloon_dream,"Jin Aikawa,",1,images/balloon_dream/ja/003.jpg_1
お前には一流の大学を目指す学力がある,You have the academic ability to aim for a top university,images/balloon_dream/ja/003.jpg,balloon_dream,"
you have the academic ability to enter those top universities.",2,images/balloon_dream/ja/003.jpg_2
なのになぜ三流大の推薦なんかを狙う?,Why are you aiming for a recommendation from a third-rate university?,images/balloon_dream/ja/003.jpg,balloon_dream,why get recommendation letters for a third tiered college?,3,images/balloon_dream/ja/003.jpg_3
実に夢がない,There is no dream at all,images/balloon_dream/ja/003.jpg,balloon_dream,don't you have aspirations?,4,images/balloon_dream/ja/003.jpg_4
夢...?くだらない,Dream...? It's not worth it,images/balloon_dream/ja/003.jpg,balloon_dream,aspirations? nonsense.,5,images/balloon_dream/ja/003.jpg_5
楽で安全な道があるならそちらを選ぶべきでしょう,"If there is an easy and safe path, it should be chosen",images/balloon_dream/ja/003.jpg,balloon_dream,It's better to choose an easier and safer path,6,images/balloon_dream/ja/003.jpg_6
俺間違ってます?,Am I wrong?,images/balloon_dream/ja/003.jpg,balloon_dream,am i wrong?,7,images/balloon_dream/ja/003.jpg_7
いいぞぉ相川...,"Good job, Koseki...",images/balloon_dream/ja/003.jpg,balloon_dream,"great, Aikawa.",8,images/balloon_dream/ja/003.jpg_8
お前のようなかわいくない生徒には,For a student like you who is not cute,images/balloon_dream/ja/003.jpg,balloon_dream,saucy students like you,9,images/balloon_dream/ja/003.jpg_9
色々とモノを頼みやすい,It's easy to ask for various things,images/balloon_dream/ja/003.jpg,balloon_dream,are more easy to ask a favor of.,10,images/balloon_dream/ja/003.jpg_10
?,?,images/balloon_dream/ja/003.jpg,balloon_dream,?,11,images/balloon_dream/ja/003.jpg_11
お前には夏休みの間,(During the summer vacation),images/balloon_dream/ja/004.jpg,balloon_dream,"During this summer vacation,",0,images/balloon_dream/ja/004.jpg_0
我が天文部の手伝いをしてもらう,(I will help with the astronomy club),images/balloon_dream/ja/004.jpg,balloon_dream,you are going to help us with the astronomy club.,1,images/balloon_dream/ja/004.jpg_1
?,(What?),images/balloon_dream/ja/004.jpg,balloon_dream,!?,2,images/balloon_dream/ja/004.jpg_2
ちょっ,(Hey),images/balloon_dream/ja/004.jpg,balloon_dream,"hey, wait!",3,images/balloon_dream/ja/004.jpg_3
なんで関係ない部活の手伝いなんかーー,(Why should I help with an unrelated club activity?),images/balloon_dream/ja/004.jpg,balloon_dream,why should I help a club that i have no connections to--,4,images/balloon_dream/ja/004.jpg_4
まあ聞け,"(Okay, listen up)",images/balloon_dream/ja/004.jpg,balloon_dream,listen.,5,images/balloon_dream/ja/004.jpg_5
お前が石橋を叩いて渡るのが好きなのはわかるが,(I understand that you like to pass the stone bridge),images/balloon_dream/ja/004.jpg,balloon_dream,"I understand that you prefer being excessively cautious,",6,images/balloon_dream/ja/004.jpg_6
世の中虎穴に入らずんば虎子を得ずだ,"(If you don't enter the tiger's den, you won't get the tiger's cub)",images/balloon_dream/ja/004.jpg,balloon_dream,"but like the saying goes, ""nothing ventured, nothing gained.""",7,images/balloon_dream/ja/004.jpg_7
先生はそれをお前に教えたい,(I want to teach you that),images/balloon_dream/ja/004.jpg,balloon_dream,I want you to learn from this experience,8,images/balloon_dream/ja/004.jpg_8
だから先生が温泉に行ってる間天文部を頼む,"(So, I'll ask the astronomy club to help during the time the teacher is at the hot springs)",images/balloon_dream/ja/004.jpg,balloon_dream,that's why i'm leaving you with astronomy club while I'm going to the hot springs,9,images/balloon_dream/ja/004.jpg_9
旅行してぇだけだろ!!,"(Just go on a trip, okay!!)",images/balloon_dream/ja/004.jpg,balloon_dream,"you just want some time off, don't you!?",10,images/balloon_dream/ja/004.jpg_10
ちっくしょ〜,(Translated English text here),images/balloon_dream/ja/005.jpg,balloon_dream,damn it...,0,images/balloon_dream/ja/005.jpg_0
なぜ俺がこんなことを...,Why am I doing this...,images/balloon_dream/ja/005.jpg,balloon_dream,why me...,1,images/balloon_dream/ja/005.jpg_1
手伝わんなら推薦はやらん,"If you won't help, I won't recommend you.",images/balloon_dream/ja/005.jpg,balloon_dream,"if you don't help me, I won't write the recommendation letter.",2,images/balloon_dream/ja/005.jpg_2
脅迫じゃねーかあのパワハラ教師!!,"Are you threatening me, that power harassment teacher!?",images/balloon_dream/ja/005.jpg,balloon_dream,isn't it a threat? talk about abuse of authority!,3,images/balloon_dream/ja/005.jpg_3
...天文部,...Astronomy Club,images/balloon_dream/ja/005.jpg,balloon_dream,...the astronomy club,4,images/balloon_dream/ja/005.jpg_4
ここか,Here?,images/balloon_dream/ja/005.jpg,balloon_dream,Here?,5,images/balloon_dream/ja/005.jpg_5
失礼しまーす,Excuse me,images/balloon_dream/ja/005.jpg,balloon_dream,excuse me.,6,images/balloon_dream/ja/005.jpg_6
ん?,Huh?,images/balloon_dream/ja/005.jpg,balloon_dream,huh?,7,images/balloon_dream/ja/005.jpg_7
うおおおおおおおおお!?,Oh my god!?,images/balloon_dream/ja/005.jpg,balloon_dream,whoa aaaa aah !!,8,images/balloon_dream/ja/005.jpg_8
な、なんだこれ!?,What's this?!,images/balloon_dream/ja/006.jpg,balloon_dream,what the hell is this?,0,images/balloon_dream/ja/006.jpg_0
...風船?,Balloons...?,images/balloon_dream/ja/006.jpg,balloon_dream,balloons?,1,images/balloon_dream/ja/006.jpg_1
すっすみません今散らかってて,"I'm sorry, I'm making a mess right now.",images/balloon_dream/ja/006.jpg,balloon_dream,"oh, I'm sorry.  it's messy here.",2,images/balloon_dream/ja/006.jpg_2
あっもしかしてお手伝いの方ですか?,Is this someone who's here to help?,images/balloon_dream/ja/006.jpg,balloon_dream,"ah, so you're the temporary member, right?",3,images/balloon_dream/ja/006.jpg_3
ようこそ!,Welcome!,images/balloon_dream/ja/006.jpg,balloon_dream,Welcome!,4,images/balloon_dream/ja/006.jpg_4
風船いっぱい夢いっぱいの天文部へ!,Welcome to the astronomy club full of balloons and dreams!,images/balloon_dream/ja/006.jpg,balloon_dream,"To the astronomical club full of balloons, full of dreams!",5,images/balloon_dream/ja/006.jpg_5
以前テレビで見たんです!,I saw it on TV before!,images/balloon_dream/ja/008.jpg,balloon_dream,i've seen it on tv before!,0,images/balloon_dream/ja/008.jpg_0
風船でフワフワとカメラが宇宙へ行って...,The balloon floats and the camera goes to space...,images/balloon_dream/ja/008.jpg,balloon_dream,"camera floating into space with balloons,",1,images/balloon_dream/ja/008.jpg_1
風船が割れてパラシュートで落ちてきて...,The balloon bursts and the parachute falls down...,images/balloon_dream/ja/008.jpg,balloon_dream,then the balloon pops and the camera falls with a parachute ...,2,images/balloon_dream/ja/008.jpg_2
カメラを回収したら地球の写真が撮れてるんです!,"When we recover the camera, we get a picture of the earth!",images/balloon_dream/ja/008.jpg,balloon_dream,"when we retrieve the camera, we'll have a picture of earth!",3,images/balloon_dream/ja/008.jpg_3
ね?すっごくワクワクしませんか?,Hey? Aren't you excited?,images/balloon_dream/ja/008.jpg,balloon_dream,isn't it exciting?,4,images/balloon_dream/ja/008.jpg_4
なっ,Ah!,images/balloon_dream/ja/008.jpg,balloon_dream,what?!,5,images/balloon_dream/ja/008.jpg_5
なにがちょっとした手伝いだあのボンクラ教師!!,"What a little help is that, that Bon克拉 teacher!!",images/balloon_dream/ja/008.jpg,balloon_dream,a little help? that bastard teacher!,6,images/balloon_dream/ja/008.jpg_6
面倒くっさい奴人に押しつけてきやがって...!!,I'm being pushed by a troublesome person...!!,images/balloon_dream/ja/008.jpg,balloon_dream,leaving me with all the burden...!!,7,images/balloon_dream/ja/008.jpg_7
?,?,images/balloon_dream/ja/008.jpg,balloon_dream,?,8,images/balloon_dream/ja/008.jpg_8
それに...,Besides...,images/balloon_dream/ja/008.jpg,balloon_dream,and...,9,images/balloon_dream/ja/008.jpg_9
だからたくさん風船がいるんですっ,That's why there are so many balloons...,images/balloon_dream/ja/008.jpg,balloon_dream,that's why we need so many balloons!,10,images/balloon_dream/ja/008.jpg_10
相川さんもいっぱい膨らませちゃってください!,"Please inflate them as much as possible, Mr. Saito!",images/balloon_dream/ja/008.jpg,balloon_dream,"aikawa-san, please help me blow them up!",11,images/balloon_dream/ja/008.jpg_11
あのなぁ,Hey...,images/balloon_dream/ja/008.jpg,balloon_dream,you know what?,12,images/balloon_dream/ja/008.jpg_12
ただ空気いれた風船をいくら集めても浮くわけねーだろ!!,"Even if you collect helium-filled balloons, they won't float, right?!",images/balloon_dream/ja/009.jpg,balloon_dream,even millions of balloons won't float if they're inflated with air!!,0,images/balloon_dream/ja/009.jpg_0
むぐっ,Mmm...,images/balloon_dream/ja/009.jpg,balloon_dream,mm hmm,1,images/balloon_dream/ja/009.jpg_1
こいつ絶対バカだし,This guy is definitely a fool.,images/balloon_dream/ja/009.jpg,balloon_dream,she's definitely stupid,2,images/balloon_dream/ja/009.jpg_2
.......?,What...?,images/balloon_dream/ja/009.jpg,balloon_dream,...... ?,3,images/balloon_dream/ja/009.jpg_3
なにあ然としてんの!?,What are you so surprised about!?,images/balloon_dream/ja/009.jpg,balloon_dream,how can you look so surprised?,4,images/balloon_dream/ja/009.jpg_4
ヘリウム入れないと風船は浮かねーよ!!,"If you don't put helium in, the balloon won't float, right!?",images/balloon_dream/ja/009.jpg,balloon_dream,"If you don't add helium gas, the balloons won't float!",5,images/balloon_dream/ja/009.jpg_5
大体なんで使い捨てカメラなんだよ!,"It's just a disposable camera, anyway!",images/balloon_dream/ja/009.jpg,balloon_dream,"besides, why are you using a disposable camera?",6,images/balloon_dream/ja/009.jpg_6
あっ,Ah!,images/balloon_dream/ja/009.jpg,balloon_dream,ah!,7,images/balloon_dream/ja/009.jpg_7
安かったので...,"It was cheap, so...",images/balloon_dream/ja/009.jpg,balloon_dream,since it's cheap ...,8,images/balloon_dream/ja/009.jpg_8
宇宙でフィルム巻いてシャッターきる気か!?,Are you going to wind the film in space and take a picture?!,images/balloon_dream/ja/009.jpg,balloon_dream,who's gonna wind up the film and press the shutter in space?!,9,images/balloon_dream/ja/009.jpg_9
ったく,Really...,images/balloon_dream/ja/009.jpg,balloon_dream,come on...,10,images/balloon_dream/ja/009.jpg_10
確かに原理的には可能かもしれないけどな...,"It might be possible in theory, but...",images/balloon_dream/ja/009.jpg,balloon_dream,"maybe it's possible in theory, but ...",11,images/balloon_dream/ja/009.jpg_11
地球の写真なんてネット上にいくらでも落ちてるだろ,"There are plenty of photos of Earth on the internet, you know...",images/balloon_dream/ja/009.jpg,balloon_dream,there are plenty of pictures of earth on the Internet.,12,images/balloon_dream/ja/009.jpg_12
わざわざ自分で撮らなくたって...,I don't have to take pictures myself...,images/balloon_dream/ja/009.jpg,balloon_dream,there's no need to take on e yourself.,13,images/balloon_dream/ja/009.jpg_13
ああ,Ah,images/balloon_dream/ja/009.jpg,balloon_dream,Oh,14,images/balloon_dream/ja/009.jpg_14
それはですね...,That's right...,images/balloon_dream/ja/009.jpg,balloon_dream,"well, that ...",15,images/balloon_dream/ja/009.jpg_15
すっすまん,(Translated English text here),images/balloon_dream/ja/012.jpg,balloon_dream,"I ... 
i'm sorry",0,images/balloon_dream/ja/012.jpg_0
こんなこと言うつもりじゃ...,(Translated English text here),images/balloon_dream/ja/012.jpg,balloon_dream,i didn't mean to say that...,1,images/balloon_dream/ja/012.jpg_1
いいんです,(Translated English text here),images/balloon_dream/ja/012.jpg,balloon_dream,it's okay.,2,images/balloon_dream/ja/012.jpg_2
それでも私にとっては,(Translated English text here),images/balloon_dream/ja/012.jpg,balloon_dream,"even so, it's still",3,images/balloon_dream/ja/012.jpg_3
大切な夢ですから,(Translated English text here),images/balloon_dream/ja/012.jpg,balloon_dream,my precious dream,4,images/balloon_dream/ja/012.jpg_4
てっ手伝いは...,(Translated English text here),images/balloon_dream/ja/012.jpg,balloon_dream,"well,",5,images/balloon_dream/ja/012.jpg_5
手伝いはちゃんとするよ,(Translated English text here),images/balloon_dream/ja/012.jpg,balloon_dream,i'll help you anyway.,6,images/balloon_dream/ja/012.jpg_6
推薦...,(Translated English text here),images/balloon_dream/ja/012.jpg,balloon_dream,a recommendation,7,images/balloon_dream/ja/012.jpg_7
取らなきゃいけないからな,(Translated English text here),images/balloon_dream/ja/012.jpg,balloon_dream,i still need to get it,8,images/balloon_dream/ja/012.jpg_8
今回はもうちょいしたらタコ糸引いて回収な,"(This time, if you can, please collect the tentacle thread)",images/balloon_dream/ja/014.jpg,balloon_dream,"this time we'll keep it simple.
pull the string and retrieve, got it?",0,images/balloon_dream/ja/014.jpg_0
おぉ...なるほど,(Oh... I see),images/balloon_dream/ja/014.jpg,balloon_dream,"ok, i see.",1,images/balloon_dream/ja/014.jpg_1
......,(...),images/balloon_dream/ja/014.jpg,balloon_dream,...,2,images/balloon_dream/ja/014.jpg_2
......,(...),images/balloon_dream/ja/014.jpg,balloon_dream,...... !!,8,images/balloon_dream/ja/014.jpg_8
相川さん,(Mr. Aikawa),images/balloon_dream/ja/014.jpg,balloon_dream,"aikawa-
san,",3,images/balloon_dream/ja/014.jpg_3
ん?,(Huh?),images/balloon_dream/ja/014.jpg,balloon_dream,yes?,4,images/balloon_dream/ja/014.jpg_4
お手伝い,(Assistance),images/balloon_dream/ja/014.jpg,balloon_dream,thank you,5,images/balloon_dream/ja/014.jpg_5
本当に,(Really),images/balloon_dream/ja/014.jpg,balloon_dream,very much,6,images/balloon_dream/ja/014.jpg_6
ありがとうございます,(Thank you very much),images/balloon_dream/ja/014.jpg,balloon_dream,for helping me.,7,images/balloon_dream/ja/014.jpg_7
......,(...),images/balloon_dream/ja/014.jpg,balloon_dream,...,2,images/balloon_dream/ja/014.jpg_2
......,(...),images/balloon_dream/ja/014.jpg,balloon_dream,...... !!,8,images/balloon_dream/ja/014.jpg_8
俺は推薦のために仕方なく....!!,(I had to do it for the recommendation...!!),images/balloon_dream/ja/014.jpg,balloon_dream,i just wanted to get my recommendation letter...!!,9,images/balloon_dream/ja/014.jpg_9
あれ?,(What?),images/balloon_dream/ja/014.jpg,balloon_dream,huh?,10,images/balloon_dream/ja/014.jpg_10
なんか,(Something),images/balloon_dream/ja/014.jpg,balloon_dream,there is,11,images/balloon_dream/ja/014.jpg_11
変な手応えが...,(Strange response...),images/balloon_dream/ja/014.jpg,balloon_dream,a weird feel...?,12,images/balloon_dream/ja/014.jpg_12
あちゃー,(Translated English text here),images/balloon_dream/ja/015.jpg,balloon_dream,"oh, no...",0,images/balloon_dream/ja/015.jpg_0
これは...,This is...,images/balloon_dream/ja/015.jpg,balloon_dream,"well,",1,images/balloon_dream/ja/015.jpg_1
糸が切れちまったのか...,Is the thread cut off...,images/balloon_dream/ja/015.jpg,balloon_dream,the thread is broken.,2,images/balloon_dream/ja/015.jpg_2
こりゃどうしようもねぇな...,What should I do...,images/balloon_dream/ja/015.jpg,balloon_dream,there's no helping it,3,images/balloon_dream/ja/015.jpg_3
どうしよう,What should I do,images/balloon_dream/ja/015.jpg,balloon_dream,"oh, goodness...",4,images/balloon_dream/ja/015.jpg_4
追いかけなきゃ...,I have to chase...,images/balloon_dream/ja/015.jpg,balloon_dream,I have to follow it.,5,images/balloon_dream/ja/015.jpg_5
いやいいよ別に,"No, it's fine",images/balloon_dream/ja/015.jpg,balloon_dream,"no, we don't have to.",6,images/balloon_dream/ja/015.jpg_6
中身は二千円のトイカメラだし,The contents are a 2000 yen toy camera,images/balloon_dream/ja/015.jpg,balloon_dream,"it's only a 2,000 yen toy camera inside.",7,images/balloon_dream/ja/015.jpg_7
それにここら辺じゃ山か野原に落ちるだけさ,It will just fall into the mountains or meadow nearby,images/balloon_dream/ja/015.jpg,balloon_dream,"besides, it'll just fall into the mountains or the fields.",8,images/balloon_dream/ja/015.jpg_8
探す方がコストがかかる,It will cost more to search,images/balloon_dream/ja/015.jpg,balloon_dream,It costs more to look for it.,9,images/balloon_dream/ja/015.jpg_9
私,I,images/balloon_dream/ja/017.jpg,balloon_dream,"i,",0,images/balloon_dream/ja/017.jpg_0
探しに行きます,I will go to look for it,images/balloon_dream/ja/017.jpg,balloon_dream,I'm going to go look for it.,1,images/balloon_dream/ja/017.jpg_1
さっきから聞いてりゃ,If you've been listening lately,images/balloon_dream/ja/017.jpg,balloon_dream,from the very beginning,2,images/balloon_dream/ja/017.jpg_2
フワフワしたことばかり言いやがって,You're just saying how fluffy it is,images/balloon_dream/ja/017.jpg,balloon_dream,you've been blabbing on without any content,3,images/balloon_dream/ja/017.jpg_3
付き合ってられるか!!,Can I date you?!!,images/balloon_dream/ja/017.jpg,balloon_dream,I can't stand it anymore !!,4,images/balloon_dream/ja/017.jpg_4
この風船女!!,This balloon girl!!,images/balloon_dream/ja/017.jpg,balloon_dream,you balloon girl!,5,images/balloon_dream/ja/017.jpg_5
作業後は決まって探しに行きやがる...,"(After work, he always goes looking for me...)",images/balloon_dream/ja/018.jpg,balloon_dream,she's been looking for it everyday after our regular process,0,images/balloon_dream/ja/018.jpg_0
本当に...,(Really...),images/balloon_dream/ja/018.jpg,balloon_dream,truly...,1,images/balloon_dream/ja/018.jpg_1
バカな奴,(Stupid guy),images/balloon_dream/ja/018.jpg,balloon_dream,what an idiot.,2,images/balloon_dream/ja/018.jpg_2
......,(Translated English text here),images/balloon_dream/ja/019.jpg,balloon_dream,......,0,images/balloon_dream/ja/019.jpg_0
なにが夢だ,What is the dream about?,images/balloon_dream/ja/019.jpg,balloon_dream,a dream? bullshit.,1,images/balloon_dream/ja/019.jpg_1
ただいま,I'm back,images/balloon_dream/ja/019.jpg,balloon_dream,i'm home.,2,images/balloon_dream/ja/019.jpg_2
おかえりお父さん!,"Welcome back, dad!",images/balloon_dream/ja/019.jpg,balloon_dream,Dad! your back!,3,images/balloon_dream/ja/019.jpg_3
仁,Ren,images/balloon_dream/ja/019.jpg,balloon_dream,Jin,4,images/balloon_dream/ja/019.jpg_4
まだ起きてたのか,You were still up?,images/balloon_dream/ja/019.jpg,balloon_dream,you should be in bed by now,5,images/balloon_dream/ja/019.jpg_5
だってお父さん全然帰って来ないし...,Dad never comes back...,images/balloon_dream/ja/019.jpg,balloon_dream,it's cause you didn't come home...,6,images/balloon_dream/ja/019.jpg_6
お仕事頑張りすぎだよ,"You're working too hard, dad.",images/balloon_dream/ja/019.jpg,balloon_dream,you're working too hard.,7,images/balloon_dream/ja/019.jpg_7
そうか?まあ仕方ないな,I see... There's nothing we can do about it.,images/balloon_dream/ja/019.jpg,balloon_dream,"really? well, i can't help it.",8,images/balloon_dream/ja/019.jpg_8
「あさがお」は,"""Asagao""",images/balloon_dream/ja/019.jpg,balloon_dream,"""Asagao"",",9,images/balloon_dream/ja/019.jpg_9
お父さんの夢だからな,It's your father's dream.,images/balloon_dream/ja/019.jpg,balloon_dream,is my dream.,10,images/balloon_dream/ja/019.jpg_10
心労で倒れてそのまま...ですって,(Translated English text here),images/balloon_dream/ja/020.jpg,balloon_dream,he fell ill from stress and passed away.,0,images/balloon_dream/ja/020.jpg_0
ロケットの開発責任者とはいえあれだけ非難の矢面に立たされたんじゃな...,(Translated English text here),images/balloon_dream/ja/020.jpg,balloon_dream,"he was the development manager of the rocket, but did he deserve to be on the brunt of blame ...",1,images/balloon_dream/ja/020.jpg_1
日本初の打ち上げでつまずくとは,(Translated English text here),images/balloon_dream/ja/020.jpg,balloon_dream,"failing to launch Japan's first manned rocket,",2,images/balloon_dream/ja/020.jpg_2
最悪の結末だな,(Translated English text here),images/balloon_dream/ja/020.jpg,balloon_dream,"the worst ending, no doubt",3,images/balloon_dream/ja/020.jpg_3
きっとあの世で,(Translated English text here),images/balloon_dream/ja/020.jpg,balloon_dream,"pretty sure that he's in heaven,",4,images/balloon_dream/ja/020.jpg_4
やらなきゃよかったと思ってるさ,(Translated English text here),images/balloon_dream/ja/020.jpg,balloon_dream,wishing he never contributed,5,images/balloon_dream/ja/020.jpg_5
あれ...,(Translated English text here),images/balloon_dream/ja/021.jpg,balloon_dream,huh?,0,images/balloon_dream/ja/021.jpg_0
相川さん?,(Translated English text here),images/balloon_dream/ja/021.jpg,balloon_dream,"Aikawa-
san?",1,images/balloon_dream/ja/021.jpg_1
まだ残ってたんですか,(Translated English text here),images/balloon_dream/ja/021.jpg,balloon_dream,you're still here?,2,images/balloon_dream/ja/021.jpg_2
園山...?,(Translated English text here),images/balloon_dream/ja/021.jpg,balloon_dream,"Sonoyama
...?",3,images/balloon_dream/ja/021.jpg_3
お前ずぶ濡れじゃないか,(Translated English text here),images/balloon_dream/ja/021.jpg,balloon_dream,you're soaking wet!,4,images/balloon_dream/ja/021.jpg_4
えへへ,(Translated English text here),images/balloon_dream/ja/021.jpg,balloon_dream,heh heh...,5,images/balloon_dream/ja/021.jpg_5
今日も...,(Translated English text here),images/balloon_dream/ja/021.jpg,balloon_dream,today,6,images/balloon_dream/ja/021.jpg_6
見つかりませんでした,(Translated English text here),images/balloon_dream/ja/021.jpg,balloon_dream,I couldn't find it again,7,images/balloon_dream/ja/021.jpg_7
?,(Translated English text here),images/balloon_dream/ja/021.jpg,balloon_dream,!?,8,images/balloon_dream/ja/021.jpg_8
おっおい!!,(Translated English text here),images/balloon_dream/ja/021.jpg,balloon_dream,hey!,9,images/balloon_dream/ja/021.jpg_9
お前,You,images/balloon_dream/ja/022.jpg,balloon_dream,"you,",0,images/balloon_dream/ja/022.jpg_0
すごい熱だぞ!?,What a high fever!,images/balloon_dream/ja/022.jpg,balloon_dream,you have a really bad fever!!,1,images/balloon_dream/ja/022.jpg_1
こんなんなるまで探してんじゃねーよ!,I'm not going to look for this until I find it!,images/balloon_dream/ja/022.jpg,balloon_dream,why did you continue looking till you ended up like this?!,2,images/balloon_dream/ja/022.jpg_2
なんでこんな無駄なことを...!!,Why are you doing such a pointless thing...!!,images/balloon_dream/ja/022.jpg,balloon_dream,why are you sacrificing yourself for this waste..?!!,3,images/balloon_dream/ja/022.jpg_3
とりあえず保健室に...,Let's go to the infirmary...,images/balloon_dream/ja/022.jpg,balloon_dream,let's go to the nurse's office right away.,4,images/balloon_dream/ja/022.jpg_4
......,...,images/balloon_dream/ja/022.jpg,balloon_dream,......,5,images/balloon_dream/ja/022.jpg_5
ちがう,It's not...,images/balloon_dream/ja/022.jpg,balloon_dream,you're wrong.,6,images/balloon_dream/ja/022.jpg_6
無駄とかじゃないんです...,It's not useless...,images/balloon_dream/ja/022.jpg,balloon_dream,it's not wasteful.,7,images/balloon_dream/ja/022.jpg_7
おっおい,Hey!,images/balloon_dream/ja/022.jpg,balloon_dream,hey!,8,images/balloon_dream/ja/022.jpg_8
だって,After all,images/balloon_dream/ja/022.jpg,balloon_dream,because...,9,images/balloon_dream/ja/022.jpg_9
私のーーー,My...,images/balloon_dream/ja/022.jpg,balloon_dream,it's---,10,images/balloon_dream/ja/022.jpg_10
はあっ!?,What?!,images/balloon_dream/ja/024.jpg,balloon_dream,What!?,0,images/balloon_dream/ja/024.jpg_0
旅行帰りだからゆっくりしたいだぁ!?,"Since I'm back from a trip, I want to relax!",images/balloon_dream/ja/024.jpg,balloon_dream,you need a rest coming back from your time off!? ,1,images/balloon_dream/ja/024.jpg_1
顧問なんだから車ぐらい出しやがれ!!,"Since you're the advisor, at least get the car out!",images/balloon_dream/ja/024.jpg,balloon_dream,you're the advisor. at least give us a ride!!,2,images/balloon_dream/ja/024.jpg_2
ったく,Really?,images/balloon_dream/ja/024.jpg,balloon_dream,Geez...,3,images/balloon_dream/ja/024.jpg_3
とりあえず落下地点までの足は確保っと,At least make sure to get to the landing site.,images/balloon_dream/ja/024.jpg,balloon_dream,"at least, we can get to the fall point.",4,images/balloon_dream/ja/024.jpg_4
そろそろ打ち上げの準備するぞーー,It's time to prepare for the launch.,images/balloon_dream/ja/025.jpg,balloon_dream,we should start preparing for the launch soon.,0,images/balloon_dream/ja/025.jpg_0
ってテンション低いなおい!!,"That's a low tension, isn't it?!!",images/balloon_dream/ja/025.jpg,balloon_dream,"hey! 
stop with the negativity!!",1,images/balloon_dream/ja/025.jpg_1
うぅ...風邪で寝込んでたらいつの間にか打ち上げ当日,"Ugh... I was sick and sleeping, and now it's the day of the launch.",images/balloon_dream/ja/025.jpg,balloon_dream,uh... it's already the day of launching while I was sick in bed...,2,images/balloon_dream/ja/025.jpg_2
結局試作機は見つかりませんでした...,"In the end, we couldn't find the prototype...",images/balloon_dream/ja/025.jpg,balloon_dream,"in the end, I couldn't find out the prototype model...",3,images/balloon_dream/ja/025.jpg_3
どうしても,Absolutely,images/balloon_dream/ja/025.jpg,balloon_dream,There was something,4,images/balloon_dream/ja/025.jpg_4
宇宙に上げたいものが入ってたのに...,There was something I wanted to launch into space...,images/balloon_dream/ja/025.jpg,balloon_dream,I really wanted to send up into space...,5,images/balloon_dream/ja/025.jpg_5
おら,Come here,images/balloon_dream/ja/025.jpg,balloon_dream,"hey,",6,images/balloon_dream/ja/025.jpg_6
顔上げろよ,Look up,images/balloon_dream/ja/025.jpg,balloon_dream,look up.,7,images/balloon_dream/ja/025.jpg_7
これだろ,This is it,images/balloon_dream/ja/026.jpg,balloon_dream,"this is it, right?",0,images/balloon_dream/ja/026.jpg_0
お前が入れた大事なものって,What important thing did you put in?,images/balloon_dream/ja/026.jpg,balloon_dream,the thing that's so important to you.,1,images/balloon_dream/ja/026.jpg_1
十年前に売られてた,It was sold ten years ago,images/balloon_dream/ja/026.jpg,balloon_dream,"it was sold ten years ago,",2,images/balloon_dream/ja/026.jpg_2
